V x y Q
8 87.0 481.0 0
40 86.0 320.5 0
41 92.0 267.75 0
42 99.0 432.0 0
40 86.0 320.5 1
6 85.0 160.0 1
43 85.0 103.5 1
41 92.0 267.75 1
43 85.0 103.5 2
7 85.0 47.0 2
44 98.0 215.0 2
41 92.0 267.75 2
44 98.0 215.0 3
9 111.0 383.0 3
42 99.0 432.0 3
41 92.0 267.75 3
25 321.0 135.0 4
45 278.0 285.0 4
46 284.75 173.25 4
47 317.0 86.0 4
45 278.0 285.0 5
20 235.0 435.0 5
48 252.5 260.5 5
46 284.75 173.25 5
48 252.5 260.5 6
23 270.0 86.0 6
49 291.5 61.5 6
46 284.75 173.25 6
49 291.5 61.5 7
24 313.0 37.0 7
47 317.0 86.0 7
46 284.75 173.25 7
20 235.0 435.0 8
50 204.0 423.5 8
51 218.75 298.0 8
52 236.5 362.5 8
50 204.0 423.5 9
15 173.0 412.0 9
53 201.0 233.5 9
51 218.75 298.0 9
53 201.0 233.5 10
19 229.0 55.0 10
54 233.5 172.5 10
51 218.75 298.0 10
54 233.5 172.5 11
21 238.0 290.0 11
52 236.5 362.5 11
51 218.75 298.0 11
28 369.0 267.0 12
55 302.0 351.0 12
56 317.25 246.5 12
57 356.5 208.0 12
55 302.0 351.0 13
20 235.0 435.0 13
45 278.0 285.0 13
56 317.25 246.5 13
45 278.0 285.0 14
25 321.0 135.0 14
58 332.5 142.0 14
56 317.25 246.5 14
58 332.5 142.0 15
26 344.0 149.0 15
57 356.5 208.0 15
56 317.25 246.5 15
19 229.0 55.0 16
59 205.0 192.5 16
60 199.0 142.75 16
61 213.5 48.5 16
59 205.0 192.5 17
16 181.0 330.0 17
62 184.5 237.0 17
60 199.0 142.75 17
62 184.5 237.0 18
17 188.0 144.0 18
63 193.0 93.0 18
60 199.0 142.75 18
63 193.0 93.0 19
18 198.0 42.0 19
61 213.5 48.5 19
60 199.0 142.75 19
12 165.0 307.0 20
64 138.0 345.0 20
65 138.75 235.25 20
66 162.5 209.5 20
64 138.0 345.0 21
9 111.0 383.0 21
67 115.0 261.0 21
65 138.75 235.25 21
67 115.0 261.0 22
10 119.0 139.0 22
68 139.5 125.5 22
65 138.75 235.25 22
68 139.5 125.5 23
11 160.0 112.0 23
66 162.5 209.5 23
65 138.75 235.25 23
35 464.0 165.0 24
69 429.5 254.5 24
70 433.0 179.0 24
71 453.0 120.5 24
69 429.5 254.5 25
30 395.0 344.0 25
72 413.0 237.5 25
70 433.0 179.0 25
72 413.0 237.5 26
33 431.0 131.0 26
73 436.5 103.5 26
70 433.0 179.0 26
73 436.5 103.5 27
34 442.0 76.0 27
71 453.0 120.5 27
70 433.0 179.0 27
3 58.0 397.0 28
74 39.5 274.0 28
