V x y Q
31 500.0 357.0 0
32 357.0 358.0 0
33 341.25 354.25 0
34 433.0 354.0 0
32 357.0 358.0 1
0 214.0 359.0 1
35 249.5 354.5 1
33 341.25 354.25 1
35 249.5 354.5 2
8 285.0 350.0 2
36 325.5 350.5 2
33 341.25 354.25 2
36 325.5 350.5 3
16 366.0 351.0 3
34 433.0 354.0 3
33 341.25 354.25 3
29 491.0 209.0 4
37 493.5 174.0 4
38 493.5 244.5 4
39 489.0 241.0 4
37 493.5 174.0 5
30 496.0 139.0 5
40 498.0 248.0 5
38 493.5 244.5 5
40 498.0 248.0 6
31 500.0 357.0 6
41 493.5 315.0 6
38 493.5 244.5 6
41 493.5 315.0 7
28 487.0 273.0 7
39 489.0 241.0 7
38 493.5 244.5 7
0 214.0 359.0 8
42 217.5 258.5 8
43 227.0 264.0 8
44 225.0 327.5 8
42 217.5 258.5 9
1 221.0 158.0 9
45 229.0 200.5 9
43 227.0 264.0 9
45 229.0 200.5 10
3 237.0 243.0 10
46 236.5 269.5 10
43 227.0 264.0 10
46 236.5 269.5 11
2 236.0 296.0 11
44 225.0 327.5 11
43 227.0 264.0 11
11 328.0 179.0 12
47 295.0 184.0 12
48 294.5 170.0 12
49 347.5 166.5 12
47 295.0 184.0 13
4 262.0 189.0 13
50 241.5 173.5 13
48 294.5 170.0 13
50 241.5 173.5 14
1 221.0 158.0 14
51 294.0 156.0 14
48 294.5 170.0 14
51 294.0 156.0 15
17 367.0 154.0 15
49 347.5 166.5 15
48 294.5 170.0 15
21 405.0 330.0 16
52 427.5 323.5 16
53 430.25 338.75 16
54 385.5 340.5 16
52 427.5 323.5 17
26 450.0 317.0 17
55 475.0 337.0 17
53 430.25 338.75 17
55 475.0 337.0 18
31 500.0 357.0 18
34 433.0 354.0 18
53 430.25 338.75 18
34 433.0 354.0 19
16 366.0 351.0 19
54 385.5 340.5 19
53 430.25 338.75 19
25 449.0 162.0 20
56 425.0 170.0 20
57 428.25 158.25 20
58 472.5 150.5 20
56 425.0 170.0 21
19 401.0 178.0 21
59 384.0 166.0 21
57 428.25 158.25 21
59 384.0 166.0 22
17 367.0 154.0 22
60 431.5 146.5 22
57 428.25 158.25 22
60 431.5 146.5 23
30 496.0 139.0 23
58 472.5 150.5 23
57 428.25 158.25 23
8 285.0 350.0 24
35 249.5 354.5 24
61 253.0 330.75 24
62 281.0 334.0 24
35 249.5 354.5 25
0 214.0 359.0 25
44 225.0 327.5 25
61 253.0 330.75 25
44 225.0 327.5 26
2 236.0 296.0 26
63 256.5 307.0 26
61 253.0 330.75 26
63 256.5 307.0 27
7 277.0 318.0 27
62 281.0 334.0 27
61 253.0 330.75 27
29 491.0 209.0 28
64 478.0 222.0 28
65 455.25 201.5 28
66 470.0 185.5 28
64 478.0 222.0 29
27 465.0 235.0 29
67 440.5 217.5 29
65 455.25 201.5 29
67 440.5 217.5 30
22 416.0 200.0 30
68 432.5 181.0 30
65 455.25 201.5 30
68 432.5 181.0 31
25 449.0 162.0 31
66 470.0 185.5 31
65 455.25 201.5 31
7 277.0 318.0 32
69 277.0 293.5 32
70 302.75 295.25 32
71 306.5 321.0 32
69 277.0 293.5 33
6 277.0 269.0 33
72 299.0 269.5 33
70 302.75 295.25 33
72 299.0 269.5 34
10 321.0 270.0 34
73 328.5 297.0 34
70 302.75 295.25 34
73 328.5 297.0 35
12 336.0 324.0 35
71 306.5 321.0 35
70 302.75 295.25 35
20 401.0 279.0 36
74 425.0 279.0 36
75 426.25 301.25 36
76 403.0 304.5 36
74 425.0 279.0 37
24 449.0 279.0 37
77 449.5 298.0 37
75 426.25 301.25 37
77 449.5 298.0 38
26 450.0 317.0 38
52 427.5 323.5 38
75 426.25 301.25 38
52 427.5 323.5 39
21 405.0 330.0 39
76 403.0 304.5 39
75 426.25 301.25 39
3 237.0 243.0 40
45 229.0 200.5 40
78 246.0 204.5 40
79 250.5 235.5 40
45 229.0 200.5 41
1 221.0 158.0 41
50 241.5 173.5 41
78 246.0 204.5 41
50 241.5 173.5 42
4 262.0 189.0 42
80 263.0 208.5 42
78 246.0 204.5 42
80 263.0 208.5 43
5 264.0 228.0 43
79 250.5 235.5 43
78 246.0 204.5 43
9 305.0 228.0 44
81 316.5 203.5 44
82 337.0 213.75 44
83 330.5 235.0 44
81 316.5 203.5 45
11 328.0 179.0 45
84 343.5 192.5 45
82 337.0 213.75 45
84 343.5 192.5 46
14 359.0 206.0 46
85 357.5 224.0 46
82 337.0 213.75 46
85 357.5 224.0 47
13 356.0 242.0 47
83 330.5 235.0 47
82 337.0 213.75 47
13 356.0 242.0 48
86 376.0 242.0 48
87 379.5 264.25 48
88 360.5 268.0 48
86 376.0 242.0 49
18 396.0 242.0 49
89 398.5 260.5 49
87 379.5 264.25 49
89 398.5 260.5 50
20 401.0 279.0 50
90 383.0 286.5 50
87 379.5 264.25 50
90 383.0 286.5 51
15 365.0 294.0 51
88 360.5 268.0 51
87 379.5 264.25 51
9 305.0 228.0 52
91 284.5 228.0 52
92 289.75 206.0 52
81 316.5 203.5 52
91 284.5 228.0 53
5 264.0 228.0 53
80 263.0 208.5 53
92 289.75 206.0 53
80 263.0 208.5 54
4 262.0 189.0 54
47 295.0 184.0 54
92 289.75 206.0 54
47 295.0 184.0 55
11 328.0 179.0 55
81 316.5 203.5 55
92 289.75 206.0 55
20 401.0 279.0 56
89 398.5 260.5 56
93 419.75 257.75 56
74 425.0 279.0 56
89 398.5 260.5 57
18 396.0 242.0 57
94 414.5 236.5 57
93 419.75 257.75 57
94 414.5 236.5 58
23 433.0 231.0 58
95 441.0 255.0 58
93 419.75 257.75 58
95 441.0 255.0 59
24 449.0 279.0 59
74 425.0 279.0 59
93 419.75 257.75 59
31 500.0 357.0 60
55 475.0 337.0 60
96 471.5 306.5 60
41 493.5 315.0 60
55 475.0 337.0 61
26 450.0 317.0 61
77 449.5 298.0 61
96 471.5 306.5 61
77 449.5 298.0 62
24 449.0 279.0 62
97 468.0 276.0 62
96 471.5 306.5 62
97 468.0 276.0 63
28 487.0 273.0 63
41 493.5 315.0 63
96 471.5 306.5 63
14 359.0 206.0 64
98 380.0 192.0 64
99 393.0 206.5 64
100 377.5 224.0 64
98 380.0 192.0 65
19 401.0 178.0 65
101 408.5 189.0 65
99 393.0 206.5 65
101 408.5 189.0 66
22 416.0 200.0 66
102 406.0 221.0 66
99 393.0 206.5 66
102 406.0 221.0 67
18 396.0 242.0 67
100 377.5 224.0 67
99 393.0 206.5 67
16 366.0 351.0 68
36 325.5 350.5 68
103 316.0 335.75 68
104 351.0 337.5 68
36 325.5 350.5 69
8 285.0 350.0 69
62 281.0 334.0 69
103 316.0 335.75 69
62 281.0 334.0 70
7 277.0 318.0 70
71 306.5 321.0 70
103 316.0 335.75 70
71 306.5 321.0 71
12 336.0 324.0 71
104 351.0 337.5 71
103 316.0 335.75 71
16 366.0 351.0 72
104 351.0 337.5 72
105 368.0 324.75 72
54 385.5 340.5 72
104 351.0 337.5 73
12 336.0 324.0 73
106 350.5 309.0 73
105 368.0 324.75 73
106 350.5 309.0 74
15 365.0 294.0 74
107 385.0 312.0 74
105 368.0 324.75 74
107 385.0 312.0 75
21 405.0 330.0 75
54 385.5 340.5 75
105 368.0 324.75 75
14 359.0 206.0 76
84 343.5 192.5 76
108 363.75 179.25 76
98 380.0 192.0 76
84 343.5 192.5 77
11 328.0 179.0 77
49 347.5 166.5 77
108 363.75 179.25 77
49 347.5 166.5 78
17 367.0 154.0 78
59 384.0 166.0 78
108 363.75 179.25 78
59 384.0 166.0 79
19 401.0 178.0 79
98 380.0 192.0 79
108 363.75 179.25 79
10 321.0 270.0 80
109 338.5 256.0 80
110 344.5 282.5 80
73 328.5 297.0 80
109 338.5 256.0 81
13 356.0 242.0 81
88 360.5 268.0 81
110 344.5 282.5 81
88 360.5 268.0 82
15 365.0 294.0 82
106 350.5 309.0 82
110 344.5 282.5 82
106 350.5 309.0 83
12 336.0 324.0 83
73 328.5 297.0 83
110 344.5 282.5 83
6 277.0 269.0 84
111 270.5 248.5 84
112 291.75 248.75 84
72 299.0 269.5 84
111 270.5 248.5 85
5 264.0 228.0 85
91 284.5 228.0 85
112 291.75 248.75 85
91 284.5 228.0 86
9 305.0 228.0 86
113 313.0 249.0 86
112 291.75 248.75 86
113 313.0 249.0 87
10 321.0 270.0 87
72 299.0 269.5 87
112 291.75 248.75 87
2 236.0 296.0 88
46 236.5 269.5 88
114 256.75 281.5 88
63 256.5 307.0 88
46 236.5 269.5 89
3 237.0 243.0 89
115 257.0 256.0 89
114 256.75 281.5 89
115 257.0 256.0 90
6 277.0 269.0 90
69 277.0 293.5 90
114 256.75 281.5 90
69 277.0 293.5 91
7 277.0 318.0 91
63 256.5 307.0 91
114 256.75 281.5 91
27 465.0 235.0 92
116 476.0 254.0 92
117 458.5 254.5 92
118 449.0 233.0 92
116 476.0 254.0 93
28 487.0 273.0 93
97 468.0 276.0 93
117 458.5 254.5 93
97 468.0 276.0 94
24 449.0 279.0 94
95 441.0 255.0 94
117 458.5 254.5 94
95 441.0 255.0 95
23 433.0 231.0 95
118 449.0 233.0 95
117 458.5 254.5 95
3 237.0 243.0 96
79 250.5 235.5 96
119 259.33 246.67 96
115 257.0 256.0 96
79 250.5 235.5 97
5 264.0 228.0 97
111 270.5 248.5 97
119 259.33 246.67 97
111 270.5 248.5 98
6 277.0 269.0 98
115 257.0 256.0 98
119 259.33 246.67 98
13 356.0 242.0 99
109 338.5 256.0 99
120 327.33 246.67 99
83 330.5 235.0 99
109 338.5 256.0 100
10 321.0 270.0 100
113 313.0 249.0 100
120 327.33 246.67 100
113 313.0 249.0 101
9 305.0 228.0 101
83 330.5 235.0 101
120 327.33 246.67 101
13 356.0 242.0 102
85 357.5 224.0 102
121 370.33 230.0 102
86 376.0 242.0 102
85 357.5 224.0 103
14 359.0 206.0 103
100 377.5 224.0 103
121 370.33 230.0 103
100 377.5 224.0 104
18 396.0 242.0 104
86 376.0 242.0 104
121 370.33 230.0 104
15 365.0 294.0 105
90 383.0 286.5 105
122 390.33 301.0 105
107 385.0 312.0 105
90 383.0 286.5 106
20 401.0 279.0 106
76 403.0 304.5 106
122 390.33 301.0 106
76 403.0 304.5 107
21 405.0 330.0 107
107 385.0 312.0 107
122 390.33 301.0 107
18 396.0 242.0 108
102 406.0 221.0 108
123 415.0 224.33 108
94 414.5 236.5 108
102 406.0 221.0 109
22 416.0 200.0 109
124 424.5 215.5 109
123 415.0 224.33 109
124 424.5 215.5 110
23 433.0 231.0 110
94 414.5 236.5 110
123 415.0 224.33 110
25 449.0 162.0 111
68 432.5 181.0 111
125 422.0 180.0 111
56 425.0 170.0 111
68 432.5 181.0 112
22 416.0 200.0 112
101 408.5 189.0 112
125 422.0 180.0 112
101 408.5 189.0 113
19 401.0 178.0 113
56 425.0 170.0 113
125 422.0 180.0 113
27 465.0 235.0 114
118 449.0 233.0 114
126 438.0 222.0 114
67 440.5 217.5 114
118 449.0 233.0 115
23 433.0 231.0 115
124 424.5 215.5 115
126 438.0 222.0 115
124 424.5 215.5 116
22 416.0 200.0 116
67 440.5 217.5 116
126 438.0 222.0 116
27 465.0 235.0 117
64 478.0 222.0 117
127 481.0 239.0 117
116 476.0 254.0 117
64 478.0 222.0 118
29 491.0 209.0 118
39 489.0 241.0 118
127 481.0 239.0 118
39 489.0 241.0 119
28 487.0 273.0 119
116 476.0 254.0 119
127 481.0 239.0 119
30 496.0 139.0 120
60 431.5 146.5 120
128 361.33 150.33 120
129 358.5 148.5 120
60 431.5 146.5 121
17 367.0 154.0 121
51 294.0 156.0 121
128 361.33 150.33 121
51 294.0 156.0 122
1 221.0 158.0 122
129 358.5 148.5 122
128 361.33 150.33 122
30 496.0 139.0 123
37 493.5 174.0 123
130 478.67 170.0 123
58 472.5 150.5 123
37 493.5 174.0 124
29 491.0 209.0 124
66 470.0 185.5 124
130 478.67 170.0 124
66 470.0 185.5 125
25 449.0 162.0 125
58 472.5 150.5 125
130 478.67 170.0 125
