V x y Q
11 250.0 900.0 0
80 161.5 912.5 0
81 184.75 485.0 0
82 232.0 473.5 0
80 161.5 912.5 1
5 73.0 925.0 1
83 137.5 496.5 1
81 184.75 485.0 1
83 137.5 496.5 2
9 202.0 68.0 2
84 208.0 57.5 2
81 184.75 485.0 2
84 208.0 57.5 3
10 214.0 47.0 3
82 232.0 473.5 3
81 184.75 485.0 3
8 128.0 143.0 4
85 100.5 534.0 4
86 93.5 424.75 4
87 113.0 129.0 4
85 100.5 534.0 5
5 73.0 925.0 5
88 74.0 720.5 5
86 93.5 424.75 5
88 74.0 720.5 6
6 75.0 516.0 6
89 86.5 315.5 6
86 93.5 424.75 6
89 86.5 315.5 7
7 98.0 115.0 7
87 113.0 129.0 7
86 93.5 424.75 7
57 722.0 527.0 8
90 717.5 675.5 8
91 716.0 428.75 8
92 720.5 300.0 8
90 717.5 675.5 9
55 713.0 824.0 9
93 711.5 557.5 9
91 716.0 428.75 9
93 711.5 557.5 10
54 710.0 291.0 10
94 714.5 182.0 10
91 716.0 428.75 10
94 714.5 182.0 11
56 719.0 73.0 11
92 720.5 300.0 11
91 716.0 428.75 11
59 767.0 131.0 12
95 740.0 477.5 12
96 739.5 396.0 12
97 761.5 116.5 12
95 740.0 477.5 13
55 713.0 824.0 13
90 717.5 675.5 13
96 739.5 396.0 13
90 717.5 675.5 14
57 722.0 527.0 14
98 739.0 314.5 14
96 739.5 396.0 14
98 739.0 314.5 15
58 756.0 102.0 15
97 761.5 116.5 15
96 739.5 396.0 15
53 708.0 589.0 16
99 703.0 753.5 16
100 702.25 480.5 16
101 708.0 392.0 16
99 703.0 753.5 17
51 698.0 918.0 17
102 696.5 569.0 17
100 702.25 480.5 17
102 696.5 569.0 18
50 695.0 220.0 18
103 701.5 207.5 18
100 702.25 480.5 18
103 701.5 207.5 19
52 708.0 195.0 19
101 708.0 392.0 19
100 702.25 480.5 19
51 698.0 918.0 20
104 679.0 930.0 20
105 686.0 590.75 20
102 696.5 569.0 20
104 679.0 930.0 21
47 660.0 942.0 21
106 675.5 612.5 21
105 686.0 590.75 21
106 675.5 612.5 22
49 691.0 283.0 22
107 693.0 251.5 22
105 686.0 590.75 22
107 693.0 251.5 23
50 695.0 220.0 23
102 696.5 569.0 23
105 686.0 590.75 23
5 73.0 925.0 24
108 61.5 843.0 24
109 56.75 606.0 24
88 74.0 720.5 24
108 61.5 843.0 25
3 50.0 761.0 25
110 39.5 491.5 25
109 56.75 606.0 25
110 39.5 491.5 26
1 29.0 222.0 26
111 52.0 369.0 26
109 56.75 606.0 26
111 52.0 369.0 27
6 75.0 516.0 27
88 74.0 720.5 27
109 56.75 606.0 27
26 520.0 898.0 28
112 512.0 853.0 28
113 500.0 700.0 28
114 520.0 871.5 28
112 512.0 853.0 29
25 504.0 808.0 29
115 480.0 528.5 29
113 500.0 700.0 29
115 480.0 528.5 30
24 456.0 249.0 30
116 488.0 547.0 30
113 500.0 700.0 30
116 488.0 547.0 31
27 520.0 845.0 31
114 520.0 871.5 31
113 500.0 700.0 31
3 50.0 761.0 32
117 49.0 814.5 32
118 36.0 616.25 32
110 39.5 491.5 32
117 49.0 814.5 33
2 48.0 868.0 33
119 32.5 741.0 33
118 36.0 616.25 33
119 32.5 741.0 34
0 17.0 614.0 34
120 23.0 418.0 34
118 36.0 616.25 34
120 23.0 418.0 35
1 29.0 222.0 35
110 39.5 491.5 35
118 36.0 616.25 35
23 447.0 768.0 36
121 435.5 722.0 36
122 433.75 456.25 36
123 451.5 508.5 36
121 435.5 722.0 37
22 424.0 676.0 37
124 416.0 404.0 37
122 433.75 456.25 37
124 416.0 404.0 38
21 408.0 132.0 38
125 432.0 190.5 38
122 433.75 456.25 38
125 432.0 190.5 39
24 456.0 249.0 39
123 451.5 508.5 39
122 433.75 456.25 39
22 424.0 676.0 40
126 395.0 714.5 40
127 396.0 455.5 40
124 416.0 404.0 40
126 395.0 714.5 41
19 366.0 753.0 41
128 376.0 507.0 41
127 396.0 455.5 41
128 376.0 507.0 42
20 386.0 261.0 42
129 397.0 196.5 42
127 396.0 455.5 42
129 397.0 196.5 43
21 408.0 132.0 43
124 416.0 404.0 43
127 396.0 455.5 43
74 918.0 725.0 44
130 914.5 650.5 44
131 921.5 506.25 44
132 931.5 671.0 44
130 914.5 650.5 45
72 911.0 576.0 45
133 911.5 341.5 45
131 921.5 506.25 45
133 911.5 341.5 46
73 912.0 107.0 46
134 928.5 362.0 46
131 921.5 506.25 46
134 928.5 362.0 47
75 945.0 617.0 47
132 931.5 671.0 47
131 921.5 506.25 47
19 366.0 753.0 48
135 330.0 797.0 48
136 335.75 591.0 48
137 364.0 492.5 48
135 330.0 797.0 49
13 294.0 841.0 49
138 307.5 689.5 49
136 335.75 591.0 49
138 307.5 689.5 50
15 321.0 538.0 50
139 341.5 385.0 50
136 335.75 591.0 50
139 341.5 385.0 51
18 362.0 232.0 51
137 364.0 492.5 51
136 335.75 591.0 51
62 819.0 788.0 52
140 766.0 806.0 52
