V x y Q
18 396.0 242.0 0
32 381.0 296.5 0
33 373.5 260.25 0
34 381.5 198.0 0
32 381.0 296.5 1
16 366.0 351.0 1
35 365.5 322.5 1
33 373.5 260.25 1
35 365.5 322.5 2
15 365.0 294.0 2
36 366.0 224.0 2
33 373.5 260.25 2
36 366.0 224.0 3
17 367.0 154.0 3
34 381.5 198.0 3
33 373.5 260.25 3
26 450.0 317.0 4
37 449.5 298.0 4
38 453.25 248.25 4
39 457.5 276.0 4
37 449.5 298.0 5
24 449.0 279.0 5
40 449.0 220.5 5
38 453.25 248.25 5
40 449.0 220.5 6
25 449.0 162.0 6
41 457.0 198.5 6
38 453.25 248.25 6
41 457.0 198.5 7
27 465.0 235.0 7
39 457.5 276.0 7
38 453.25 248.25 7
31 500.0 357.0 8
42 357.0 358.0 8
43 341.25 354.25 8
44 433.0 354.0 8
42 357.0 358.0 9
0 214.0 359.0 9
45 249.5 354.5 9
43 341.25 354.25 9
45 249.5 354.5 10
8 285.0 350.0 10
46 325.5 350.5 10
43 341.25 354.25 10
46 325.5 350.5 11
16 366.0 351.0 11
44 433.0 354.0 11
43 341.25 354.25 11
21 405.0 330.0 12
47 403.0 304.5 12
48 405.75 246.75 12
49 410.5 265.0 12
47 403.0 304.5 13
20 401.0 279.0 13
50 401.0 228.5 13
48 405.75 246.75 13
50 401.0 228.5 14
19 401.0 178.0 14
51 408.5 189.0 14
48 405.75 246.75 14
51 408.5 189.0 15
22 416.0 200.0 15
49 410.5 265.0 15
48 405.75 246.75 15
12 336.0 324.0 16
52 328.5 297.0 16
53 335.25 253.75 16
54 346.0 283.0 16
52 328.5 297.0 17
10 321.0 270.0 17
55 324.5 224.5 17
53 335.25 253.75 17
55 324.5 224.5 18
11 328.0 179.0 18
56 342.0 210.5 18
53 335.25 253.75 18
56 342.0 210.5 19
13 356.0 242.0 19
54 346.0 283.0 19
53 335.25 253.75 19
6 277.0 269.0 20
57 245.5 314.0 20
58 247.75 288.0 20
59 270.5 248.5 20
57 245.5 314.0 21
0 214.0 359.0 21
60 225.0 327.5 21
58 247.75 288.0 21
60 225.0 327.5 22
2 236.0 296.0 22
61 250.0 262.0 22
58 247.75 288.0 22
61 250.0 262.0 23
5 264.0 228.0 23
59 270.5 248.5 23
58 247.75 288.0 23
3 237.0 243.0 24
62 236.5 269.5 24
63 227.0 264.0 24
64 229.0 200.5 24
62 236.5 269.5 25
2 236.0 296.0 25
60 225.0 327.5 25
63 227.0 264.0 25
60 225.0 327.5 26
0 214.0 359.0 26
65 217.5 258.5 26
63 227.0 264.0 26
