V x y Q
24 497.0 355.0 0
27 454.0 371.0 0
28 440.5 340.75 0
29 475.5 335.0 0
27 454.0 371.0 1
16 411.0 387.0 1
30 405.5 346.5 1
28 440.5 340.75 1
30 405.5 346.5 2
15 400.0 306.0 2
31 427.0 310.5 2
28 440.5 340.75 2
31 427.0 310.5 3
21 454.0 315.0 3
29 475.5 335.0 3
28 440.5 340.75 3
3 297.0 204.0 4
32 306.0 182.0 4
33 327.75 202.5 4
34 311.5 220.5 4
32 306.0 182.0 5
4 315.0 160.0 5
35 344.0 184.5 5
33 327.75 202.5 5
35 344.0 184.5 6
11 373.0 209.0 6
36 349.5 223.0 6
33 327.75 202.5 6
36 349.5 223.0 7
7 326.0 237.0 7
34 311.5 220.5 7
33 327.75 202.5 7
6 324.0 297.0 8
37 322.0 328.0 8
38 296.5 323.5 8
39 300.5 295.5 8
37 322.0 328.0 9
5 320.0 359.0 9
40 292.5 351.5 9
38 296.5 323.5 9
40 292.5 351.5 10
0 265.0 344.0 10
41 271.0 319.0 10
38 296.5 323.5 10
41 271.0 319.0 11
2 277.0 294.0 11
39 300.5 295.5 11
38 296.5 323.5 11
7 326.0 237.0 12
42 325.0 267.0 12
43 298.5 269.0 12
44 296.5 242.5 12
42 325.0 267.0 13
6 324.0 297.0 13
39 300.5 295.5 13
43 298.5 269.0 13
39 300.5 295.5 14
2 277.0 294.0 14
45 272.0 271.0 14
43 298.5 269.0 14
45 272.0 271.0 15
1 267.0 248.0 15
44 296.5 242.5 15
43 298.5 269.0 15
17 416.0 270.0 16
46 429.5 255.5 16
47 450.5 277.75 16
48 435.0 292.5 16
46 429.5 255.5 17
20 443.0 241.0 17
49 466.0 263.0 17
47 450.5 277.75 17
49 466.0 263.0 18
23 489.0 285.0 18
50 471.5 300.0 18
47 450.5 277.75 18
50 471.5 300.0 19
21 454.0 315.0 19
48 435.0 292.5 19
47 450.5 277.75 19
11 373.0 209.0 20
51 376.5 189.0 20
52 398.0 198.5 20
53 384.5 220.0 20
51 376.5 189.0 21
13 380.0 169.0 21
54 411.5 177.0 21
52 398.0 198.5 21
54 411.5 177.0 22
19 443.0 185.0 22
55 419.5 208.0 22
52 398.0 198.5 22
55 419.5 208.0 23
14 396.0 231.0 23
53 384.5 220.0 23
52 398.0 198.5 23
15 400.0 306.0 24
56 380.5 320.5 24
57 365.75 300.75 24
58 389.0 285.5 24
56 380.5 320.5 25
10 361.0 335.0 25
59 342.5 316.0 25
57 365.75 300.75 25
59 342.5 316.0 26
6 324.0 297.0 26
60 351.0 281.0 26
57 365.75 300.75 26
60 351.0 281.0 27
12 378.0 265.0 27
58 389.0 285.5 27
57 365.75 300.75 27
22 488.0 234.0 28
61 465.5 209.5 28
62 493.75 211.75 28
63 511.0 248.0 28
61 465.5 209.5 29
19 443.0 185.0 29
64 476.5 175.5 29
62 493.75 211.75 29
64 476.5 175.5 30
25 510.0 166.0 30
65 522.0 214.0 30
62 493.75 211.75 30
65 522.0 214.0 31
26 534.0 262.0 31
63 511.0 248.0 31
62 493.75 211.75 31
26 534.0 262.0 32
66 515.5 308.5 32
67 493.5 304.25 32
68 511.5 273.5 32
66 515.5 308.5 33
24 497.0 355.0 33
29 475.5 335.0 33
67 493.5 304.25 33
29 475.5 335.0 34
21 454.0 315.0 34
50 471.5 300.0 34
67 493.5 304.25 34
50 471.5 300.0 35
23 489.0 285.0 35
68 511.5 273.5 35
67 493.5 304.25 35
4 315.0 160.0 36
69 337.5 135.5 36
70 357.0 162.25 36
35 344.0 184.5 36
69 337.5 135.5 37
9 360.0 111.0 37
71 370.0 140.0 37
70 357.0 162.25 37
71 370.0 140.0 38
13 380.0 169.0 38
51 376.5 189.0 38
70 357.0 162.25 38
51 376.5 189.0 39
11 373.0 209.0 39
35 344.0 184.5 39
70 357.0 162.25 39
11 373.0 209.0 40
