V x y Q
58 742.0 102.0 0
90 589.5 88.5 0
91 572.75 76.75 0
92 776.5 103.0 0
90 589.5 88.5 1
37 437.0 75.0 1
93 369.0 50.5 1
91 572.75 76.75 1
93 369.0 50.5 2
24 301.0 26.0 2
94 556.0 65.0 2
91 572.75 76.75 2
94 556.0 65.0 3
65 811.0 104.0 3
92 776.5 103.0 3
91 572.75 76.75 3
0 10.0 19.0 4
95 19.5 28.5 4
96 27.5 294.75 4
97 21.5 362.0 4
95 19.5 28.5 5
1 29.0 38.0 5
98 33.5 227.5 5
96 27.5 294.75 5
98 33.5 227.5 6
3 38.0 417.0 6
99 35.5 561.0 6
96 27.5 294.75 6
99 35.5 561.0 7
2 33.0 705.0 7
97 21.5 362.0 7
96 27.5 294.75 7
63 804.0 735.0 8
100 738.0 666.5 8
101 764.0 575.0 8
102 850.0 648.0 8
100 738.0 666.5 9
56 672.0 598.0 9
103 678.0 502.0 9
101 764.0 575.0 9
103 678.0 502.0 10
57 684.0 406.0 10
104 790.0 483.5 10
101 764.0 575.0 10
104 790.0 483.5 11
77 896.0 561.0 11
102 850.0 648.0 11
101 764.0 575.0 11
87 956.0 346.0 12
105 970.5 268.0 12
106 972.5 437.0 12
107 954.0 455.5 12
105 970.5 268.0 13
88 985.0 190.0 13
108 991.0 418.5 13
106 972.5 437.0 13
108 991.0 418.5 14
89 997.0 647.0 14
109 974.5 606.0 14
106 972.5 437.0 14
109 974.5 606.0 15
86 952.0 565.0 15
107 954.0 455.5 15
106 972.5 437.0 15
62 803.0 980.0 16
110 515.0 977.0 16
111 490.0 947.25 16
112 662.5 950.5 16
110 515.0 977.0 17
22 227.0 974.0 17
113 317.5 944.0 17
111 490.0 947.25 17
113 317.5 944.0 18
35 408.0 914.0 18
114 465.0 917.5 18
111 490.0 947.25 18
114 465.0 917.5 19
45 522.0 921.0 19
112 662.5 950.5 19
111 490.0 947.25 19
87 956.0 346.0 20
115 926.0 453.5 20
116 832.75 403.25 20
117 875.5 323.0 20
115 926.0 453.5 21
77 896.0 561.0 21
104 790.0 483.5 21
116 832.75 403.25 21
104 790.0 483.5 22
57 684.0 406.0 22
118 739.5 353.0 22
116 832.75 403.25 22
118 739.5 353.0 23
60 795.0 300.0 23
117 875.5 323.0 23
116 832.75 403.25 23
62 803.0 980.0 24
112 662.5 950.5 24
119 657.25 896.0 24
120 790.0 907.0 24
112 662.5 950.5 25
45 522.0 921.0 25
121 524.5 885.0 25
119 657.25 896.0 25
121 524.5 885.0 26
46 527.0 849.0 26
122 652.0 841.5 26
119 657.25 896.0 26
122 652.0 841.5 27
59 777.0 834.0 27
120 790.0 907.0 27
119 657.25 896.0 27
63 804.0 735.0 28
123 790.5 784.5 28
124 669.25 779.25 28
125 686.5 717.0 28
123 790.5 784.5 29
59 777.0 834.0 29
122 652.0 841.5 29
124 669.25 779.25 29
122 652.0 841.5 30
46 527.0 849.0 30
126 548.0 774.0 30
124 669.25 779.25 30
126 548.0 774.0 31
50 569.0 699.0 31
125 686.5 717.0 31
124 669.25 779.25 31
52 576.0 183.0 32
127 659.0 142.5 32
128 694.0 232.5 32
129 615.5 275.0 32
127 659.0 142.5 33
58 742.0 102.0 33
130 772.5 190.0 33
128 694.0 232.5 33
130 772.5 190.0 34
61 803.0 278.0 34
131 729.0 322.5 34
128 694.0 232.5 34
131 729.0 322.5 35
55 655.0 367.0 35
129 615.5 275.0 35
128 694.0 232.5 35
13 129.0 697.0 36
132 96.0 674.0 36
133 178.5 616.5 36
134 218.5 669.5 36
132 96.0 674.0 37
5 63.0 651.0 37
135 138.5 563.5 37
133 178.5 616.5 37
135 138.5 563.5 38
19 214.0 476.0 38
136 261.0 559.0 38
133 178.5 616.5 38
136 261.0 559.0 39
25 308.0 642.0 39
134 218.5 669.5 39
133 178.5 616.5 39
5 63.0 651.0 40
137 48.0 678.0 40
138 69.75 551.25 40
139 104.0 541.5 40
137 48.0 678.0 41
2 33.0 705.0 41
99 35.5 561.0 41
138 69.75 551.25 41
99 35.5 561.0 42
3 38.0 417.0 42
140 91.5 424.5 42
138 69.75 551.25 42
140 91.5 424.5 43
15 145.0 432.0 43
139 104.0 541.5 43
138 69.75 551.25 43
63 804.0 735.0 44
125 686.5 717.0 44
141 636.0 686.5 44
142 697.5 691.0 44
125 686.5 717.0 45
50 569.0 699.0 45
143 574.5 682.0 45
141 636.0 686.5 45
143 574.5 682.0 46
53 580.0 665.0 46
144 585.5 656.0 46
141 636.0 686.5 46
144 585.5 656.0 47
54 591.0 647.0 47
142 697.5 691.0 47
141 636.0 686.5 47
18 171.0 85.0 48
145 236.0 55.5 48
146 226.25 149.25 48
147 138.5 163.5 48
145 236.0 55.5 49
24 301.0 26.0 49
148 314.0 135.0 49
146 226.25 149.25 49
148 314.0 135.0 50
29 327.0 244.0 50
149 216.5 243.0 50
146 226.25 149.25 50
149 216.5 243.0 51
8 106.0 242.0 51
147 138.5 163.5 51
146 226.25 149.25 51
29 327.0 244.0 52
148 314.0 135.0 52
150 382.0 139.25 52
151 395.0 228.0 52
148 314.0 135.0 53
24 301.0 26.0 53
93 369.0 50.5 53
150 382.0 139.25 53
93 369.0 50.5 54
37 437.0 75.0 54
152 450.0 143.5 54
150 382.0 139.25 54
152 450.0 143.5 55
40 463.0 212.0 55
151 395.0 228.0 55
150 382.0 139.25 55
51 576.0 572.0 56
153 552.5 601.5 56
154 469.75 563.25 56
155 494.5 520.0 56
153 552.5 601.5 57
47 529.0 631.0 57
156 445.0 606.5 57
154 469.75 563.25 57
156 445.0 606.5 58
31 361.0 582.0 58
157 387.0 525.0 58
154 469.75 563.25 58
157 387.0 525.0 59
36 413.0 468.0 59
155 494.5 520.0 59
154 469.75 563.25 59
57 684.0 406.0 60
103 678.0 502.0 60
158 619.5 506.25 60
159 615.0 427.5 60
103 678.0 502.0 61
56 672.0 598.0 61
160 624.0 585.0 61
158 619.5 506.25 61
160 624.0 585.0 62
51 576.0 572.0 62
161 561.0 510.5 62
158 619.5 506.25 62
161 561.0 510.5 63
49 546.0 449.0 63
159 615.0 427.5 63
158 619.5 506.25 63
32 382.0 800.0 64
162 345.5 865.5 64
163 284.0 818.0 64
164 328.5 770.5 64
162 345.5 865.5 65
26 309.0 931.0 65
165 239.5 865.5 65
163 284.0 818.0 65
165 239.5 865.5 66
17 170.0 800.0 66
166 222.5 770.5 66
163 284.0 818.0 66
166 222.5 770.5 67
23 275.0 741.0 67
164 328.5 770.5 67
163 284.0 818.0 67
81 915.0 816.0 68
167 919.5 784.5 68
168 940.75 787.25 68
169 921.0 874.5 68
167 919.5 784.5 69
82 924.0 753.0 69
170 960.5 700.0 69
168 940.75 787.25 69
170 960.5 700.0 70
89 997.0 647.0 70
171 962.0 790.0 70
168 940.75 787.25 70
171 962.0 790.0 71
85 927.0 933.0 71
169 921.0 874.5 71
168 940.75 787.25 71
3 38.0 417.0 72
98 33.5 227.5 72
172 76.25 261.25 72
173 85.0 382.5 72
98 33.5 227.5 73
1 29.0 38.0 73
174 67.5 140.0 73
172 76.25 261.25 73
174 67.5 140.0 74
8 106.0 242.0 74
175 119.0 295.0 74
