V x y Q
7 1574 9998 0
5 1160 9226 0
6 1275 804 0
8 1799 1278 0
3 905 9844 1
2 507 9025 1
1 180 1814 1
4 963 6525 1
26 4610 9394 2
24 4469 6200 2
25 4472 1417 2
27 4671 1713 2
29 5355 9583 3
28 4689 2576 3
27 4671 1713 3
30 5586 6030 3
45 8894 6418 4
43 8471 8441 4
42 8239 1554 4
44 8624 774 4
32 6201 4201 5
29 5355 9583 5
30 5586 6030 5
31 5962 2378 5
42 8239 1554 6
38 7470 1845 6
6 1275 804 6
44 8624 774 6
10 1994 8195 7
9 1918 6999 7
8 1799 1278 7
11 2255 2583 7
23 4463 8645 8
21 3773 6989 8
22 4116 2556 8
24 4469 6200 8
47 9689 2843 9
45 8894 6418 9
44 8624 774 9
46 8938 499 9
34 6303 5318 10
29 5355 9583 10
32 6201 4201 10
33 6260 3849 10
18 2975 8751 11
17 2949 7282 11
16 2904 2969 11
19 3071 4244 11
49 9871 3735 12
43 8471 8441 12
45 8894 6418 12
47 9689 2843 12
39 7664 4993 13
37 7357 6870 13
31 5962 2378 13
38 7470 1845 13
20 3152 9130 14
18 2975 8751 14
19 3071 4244 14
21 3773 6989 14
12 2597 7072 15
10 1994 8195 15
11 2255 2583 15
13 2609 5521 15
21 3773 6989 16
19 3071 4244 16
16 2904 2969 16
22 4116 2556 16
43 8471 8441 17
29 5355 9583 17
36 6583 6294 17
37 7357 6870 17
43 8471 8441 18
37 7357 6870 18
39 7664 4993 18
41 8140 3613 18
22 4116 2556 19
8 1799 1278 19
6 1275 804 19
25 4472 1417 19
14 2864 4296 20
11 2255 2583 20
8 1799 1278 20
15 2889 3204 20
26 4610 9394 21
7 1574 9998 21
20 3152 9130 21
23 4463 8645 21
17 2949 7282 22
7 1574 9998 22
10 1994 8195 22
12 2597 7072 22
17 2949 7282 23
12 2597 7072 23
13 2609 5521 23
14 2864 4296 23
5 1160 9226 24
3 905 9844 24
4 963 6525 24
6 1275 804 24
36 6583 6294 25
35 6371 5008 25
33 6260 3849 25
37 7357 6870 25
41 8140 3613 26
39 7664 4993 26
38 7470 1845 26
40 7873 2588 26
31 5962 2378 27
27 4671 1713 27
25 4472 1417 27
38 7470 1845 27
17 2949 7282 28
14 2864 4296 28
15 2889 3204 28
16 2904 2969 28
0 136 9796 29
1 180 1814 29
2 507 9025 29
3 905 9844 30
0 136 9796 30
2 507 9025 30
6 1275 804 31
4 963 6525 31
1 180 1814 31
7 1574 9998 32
3 905 9844 32
5 1160 9226 32
7 1574 9998 33
0 136 9796 33
3 905 9844 33
9 1918 6999 34
7 1574 9998 34
8 1799 1278 34
10 1994 8195 35
7 1574 9998 35
9 1918 6999 35
14 2864 4296 36
13 2609 5521 36
11 2255 2583 36
16 2904 2969 37
15 2889 3204 37
8 1799 1278 37
18 2975 8751 38
7 1574 9998 38
17 2949 7282 38
20 3152 9130 39
7 1574 9998 39
18 2975 8751 39
22 4116 2556 40
16 2904 2969 40
8 1799 1278 40
23 4463 8645 41
20 3152 9130 41
21 3773 6989 41
25 4472 1417 42
24 4469 6200 42
22 4116 2556 42
26 4610 9394 43
23 4463 8645 43
24 4469 6200 43
28 4689 2576 44
26 4610 9394 44
27 4671 1713 44
29 5355 9583 45
26 4610 9394 45
28 4689 2576 45
29 5355 9583 46
7 1574 9998 46
26 4610 9394 46
31 5962 2378 47
30 5586 6030 47
27 4671 1713 47
33 6260 3849 48
32 6201 4201 48
31 5962 2378 48
35 6371 5008 49
34 6303 5318 49
33 6260 3849 49
36 6583 6294 50
34 6303 5318 50
35 6371 5008 50
36 6583 6294 51
29 5355 9583 51
34 6303 5318 51
37 7357 6870 52
33 6260 3849 52
31 5962 2378 52
38 7470 1845 53
25 4472 1417 53
6 1275 804 53
42 8239 1554 54
40 7873 2588 54
38 7470 1845 54
42 8239 1554 55
41 8140 3613 55
40 7873 2588 55
43 8471 8441 56
41 8140 3613 56
42 8239 1554 56
46 8938 499 57
44 8624 774 57
6 1275 804 57
48 9827 71 58
46 8938 499 58
6 1275 804 58
48 9827 71 59
47 9689 2843 59
46 8938 499 59
49 9871 3735 60
47 9689 2843 60
48 9827 71 60
