V x y Q
59 971.0 274.0 0
60 946.0 468.5 0
61 896.5 474.0 0
62 886.5 306.5 0
60 946.0 468.5 1
56 921.0 663.0 1
63 906.5 641.5 1
61 896.5 474.0 1
63 906.5 641.5 2
54 892.0 620.0 2
64 847.0 479.5 2
61 896.5 474.0 2
64 847.0 479.5 3
48 802.0 339.0 3
62 886.5 306.5 3
61 896.5 474.0 3
6 194.0 603.0 4
65 185.0 655.5 4
66 134.75 674.0 4
67 160.0 503.0 4
65 185.0 655.5 5
4 176.0 708.0 5
68 109.5 845.0 5
66 134.75 674.0 5
68 109.5 845.0 6
0 43.0 982.0 6
69 84.5 692.5 6
66 134.75 674.0 6
69 84.5 692.5 7
2 126.0 403.0 7
67 160.0 503.0 7
66 134.75 674.0 7
25 504.0 28.0 8
70 490.5 116.5 8
71 367.25 150.25 8
72 349.0 79.5 8
70 490.5 116.5 9
23 477.0 205.0 9
73 385.5 221.0 9
71 367.25 150.25 9
73 385.5 221.0 10
12 294.0 237.0 10
74 244.0 184.0 10
71 367.25 150.25 10
74 244.0 184.0 11
5 194.0 131.0 11
72 349.0 79.5 11
71 367.25 150.25 11
54 892.0 620.0 12
75 852.5 693.5 12
76 750.75 650.5 12
77 809.0 564.0 12
75 852.5 693.5 13
50 813.0 767.0 13
78 692.5 737.0 13
76 750.75 650.5 13
78 692.5 737.0 14
36 572.0 707.0 14
79 649.0 607.5 14
76 750.75 650.5 14
79 649.0 607.5 15
46 726.0 508.0 15
77 809.0 564.0 15
76 750.75 650.5 15
34 552.0 765.0 16
80 562.0 736.0 16
81 662.5 799.0 16
82 632.5 861.0 16
80 562.0 736.0 17
36 572.0 707.0 17
78 692.5 737.0 17
81 662.5 799.0 17
78 692.5 737.0 18
50 813.0 767.0 18
83 763.0 862.0 18
81 662.5 799.0 18
83 763.0 862.0 19
43 713.0 957.0 19
82 632.5 861.0 19
81 662.5 799.0 19
14 322.0 476.0 20
84 224.0 439.5 20
85 235.5 341.25 20
86 308.0 356.5 20
84 224.0 439.5 21
2 126.0 403.0 21
87 163.0 326.0 21
85 235.5 341.25 21
87 163.0 326.0 22
8 200.0 249.0 22
88 247.0 243.0 22
85 235.5 341.25 22
88 247.0 243.0 23
12 294.0 237.0 23
86 308.0 356.5 23
85 235.5 341.25 23
59 971.0 274.0 24
89 956.5 266.5 24
90 916.75 176.0 24
91 938.0 142.5 24
89 956.5 266.5 25
58 942.0 259.0 25
92 895.5 209.5 25
90 916.75 176.0 25
92 895.5 209.5 26
52 849.0 160.0 26
93 877.0 85.5 26
90 916.75 176.0 26
93 877.0 85.5 27
55 905.0 11.0 27
91 938.0 142.5 27
90 916.75 176.0 27
31 541.0 992.0 28
94 350.0 981.0 28
95 343.75 941.25 28
96 470.0 957.0 28
94 350.0 981.0 29
3 159.0 970.0 29
97 217.5 925.5 29
95 343.75 941.25 29
97 217.5 925.5 30
11 276.0 881.0 30
98 337.5 901.5 30
95 343.75 941.25 30
98 337.5 901.5 31
15 399.0 922.0 31
96 470.0 957.0 31
95 343.75 941.25 31
21 442.0 555.0 32
99 507.0 631.0 32
100 492.0 683.25 32
101 422.0 630.5 32
99 507.0 631.0 33
36 572.0 707.0 33
80 562.0 736.0 33
100 492.0 683.25 33
80 562.0 736.0 34
34 552.0 765.0 34
102 477.0 735.5 34
100 492.0 683.25 34
102 477.0 735.5 35
16 402.0 706.0 35
101 422.0 630.5 35
100 492.0 683.25 35
10 255.0 689.0 36
103 288.5 582.5 36
104 355.25 606.5 36
105 328.5 697.5 36
103 288.5 582.5 37
14 322.0 476.0 37
106 382.0 515.5 37
