V x y Q
1 21.0 151.0 0
40 47.5 165.5 0
41 58.25 259.75 0
42 39.5 274.0 0
40 47.5 165.5 1
4 74.0 180.0 1
43 77.0 245.5 1
41 58.25 259.75 1
43 77.0 245.5 2
5 80.0 311.0 2
44 69.0 354.0 2
41 58.25 259.75 2
44 69.0 354.0 3
3 58.0 397.0 3
42 39.5 274.0 3
41 58.25 259.75 3
21 238.0 290.0 4
45 303.5 278.5 4
46 309.25 334.0 4
47 236.5 362.5 4
45 303.5 278.5 5
28 369.0 267.0 5
48 382.0 305.5 5
46 309.25 334.0 5
48 382.0 305.5 6
30 395.0 344.0 6
49 315.0 389.5 6
46 309.25 334.0 6
49 315.0 389.5 7
20 235.0 435.0 7
47 236.5 362.5 7
46 309.25 334.0 7
12 165.0 307.0 8
50 122.5 309.0 8
51 122.0 241.25 8
52 167.0 237.0 8
50 122.5 309.0 9
5 80.0 311.0 9
43 77.0 245.5 9
51 122.0 241.25 9
43 77.0 245.5 10
4 74.0 180.0 10
53 121.5 173.5 10
51 122.0 241.25 10
53 121.5 173.5 11
13 169.0 167.0 11
52 167.0 237.0 11
51 122.0 241.25 11
28 369.0 267.0 12
45 303.5 278.5 12
54 308.25 241.25 12
55 374.0 243.5 12
45 303.5 278.5 13
21 238.0 290.0 13
56 242.5 239.0 13
54 308.25 241.25 13
56 242.5 239.0 14
22 247.0 188.0 14
57 313.0 204.0 14
54 308.25 241.25 14
57 313.0 204.0 15
29 379.0 220.0 15
55 374.0 243.5 15
54 308.25 241.25 15
22 247.0 188.0 16
56 242.5 239.0 16
58 204.75 238.0 16
59 208.0 177.5 16
56 242.5 239.0 17
21 238.0 290.0 17
60 201.5 298.5 17
58 204.75 238.0 17
60 201.5 298.5 18
12 165.0 307.0 18
52 167.0 237.0 18
58 204.75 238.0 18
52 167.0 237.0 19
13 169.0 167.0 19
59 208.0 177.5 19
58 204.75 238.0 19
20 235.0 435.0 20
61 204.0 423.5 20
62 206.75 366.75 20
47 236.5 362.5 20
61 204.0 423.5 21
15 173.0 412.0 21
63 177.0 371.0 21
62 206.75 366.75 21
63 177.0 371.0 22
16 181.0 330.0 22
64 209.5 310.0 22
62 206.75 366.75 22
64 209.5 310.0 23
21 238.0 290.0 23
47 236.5 362.5 23
62 206.75 366.75 23
38 485.0 249.0 24
65 440.0 296.5 24
66 407.0 270.0 24
67 432.0 234.5 24
65 440.0 296.5 25
30 395.0 344.0 25
48 382.0 305.5 25
66 407.0 270.0 25
48 382.0 305.5 26
28 369.0 267.0 26
55 374.0 243.5 26
66 407.0 270.0 26
55 374.0 243.5 27
29 379.0 220.0 27
67 432.0 234.5 27
66 407.0 270.0 27
23 270.0 86.0 28
68 295.5 110.5 28
