V x y Q
16 331.0 105.0 0
80 272.5 76.0 0
81 418.0 89.25 0
82 369.5 118.5 0
80 272.5 76.0 1
10 214.0 47.0 1
83 466.5 60.0 1
81 418.0 89.25 1
83 466.5 60.0 2
56 719.0 73.0 2
84 563.5 102.5 2
81 418.0 89.25 2
84 563.5 102.5 3
21 408.0 132.0 3
82 369.5 118.5 3
81 418.0 89.25 3
37 616.0 986.0 4
85 335.5 966.5 4
86 360.25 932.75 4
87 568.0 942.0 4
85 335.5 966.5 5
4 55.0 947.0 5
88 152.5 923.5 5
86 360.25 932.75 5
88 152.5 923.5 6
11 250.0 900.0 6
89 385.0 899.0 6
86 360.25 932.75 6
89 385.0 899.0 7
26 520.0 898.0 7
87 568.0 942.0 7
86 360.25 932.75 7
1 29.0 222.0 8
90 78.5 182.5 8
91 128.75 321.5 8
92 52.0 369.0 8
90 78.5 182.5 9
8 128.0 143.0 9
93 205.5 274.0 9
91 128.75 321.5 9
93 205.5 274.0 10
12 283.0 405.0 10
94 179.0 460.5 10
91 128.75 321.5 10
94 179.0 460.5 11
6 75.0 516.0 11
92 52.0 369.0 11
91 128.75 321.5 11
21 408.0 132.0 12
84 563.5 102.5 12
95 632.5 155.0 12
96 551.5 176.0 12
84 563.5 102.5 13
56 719.0 73.0 13
97 713.5 134.0 13
95 632.5 155.0 13
97 713.5 134.0 14
52 708.0 195.0 14
98 701.5 207.5 14
95 632.5 155.0 14
98 701.5 207.5 15
50 695.0 220.0 15
96 551.5 176.0 15
95 632.5 155.0 15
14 311.0 631.0 16
99 180.5 696.0 16
100 113.25 630.5 16
101 193.0 573.5 16
99 180.5 696.0 17
3 50.0 761.0 17
102 33.5 687.5 17
100 113.25 630.5 17
102 33.5 687.5 18
0 17.0 614.0 18
103 46.0 565.0 18
100 113.25 630.5 18
103 46.0 565.0 19
6 75.0 516.0 19
101 193.0 573.5 19
100 113.25 630.5 19
51 698.0 918.0 20
104 827.5 891.5 20
105 812.75 911.5 20
106 657.0 952.0 20
104 827.5 891.5 21
76 957.0 865.0 21
107 968.5 871.0 21
105 812.75 911.5 21
107 968.5 871.0 22
78 980.0 877.0 22
108 798.0 931.5 22
105 812.75 911.5 22
108 798.0 931.5 23
37 616.0 986.0 23
106 657.0 952.0 23
105 812.75 911.5 23
20 386.0 261.0 24
109 421.0 255.0 24
110 411.5 350.25 24
111 334.5 333.0 24
109 421.0 255.0 25
24 456.0 249.0 25
112 488.5 367.5 25
110 411.5 350.25 25
112 488.5 367.5 26
28 521.0 486.0 26
113 402.0 445.5 26
110 411.5 350.25 26
113 402.0 445.5 27
12 283.0 405.0 27
111 334.5 333.0 27
110 411.5 350.25 27
13 294.0 841.0 28
114 272.0 870.5 28
115 226.25 783.25 28
116 302.5 736.0 28
114 272.0 870.5 29
11 250.0 900.0 29
117 150.0 830.5 29
115 226.25 783.25 29
117 150.0 830.5 30
3 50.0 761.0 30
99 180.5 696.0 30
115 226.25 783.25 30
99 180.5 696.0 31
14 311.0 631.0 31
116 302.5 736.0 31
115 226.25 783.25 31
38 617.0 438.0 32
118 569.0 462.0 32
119 558.25 368.0 32
120 628.0 368.5 32
118 569.0 462.0 33
28 521.0 486.0 33
112 488.5 367.5 33
119 558.25 368.0 33
112 488.5 367.5 34
24 456.0 249.0 34
121 547.5 274.0 34
119 558.25 368.0 34
121 547.5 274.0 35
41 639.0 299.0 35
120 628.0 368.5 35
119 558.25 368.0 35
8 128.0 143.0 36
122 229.5 124.0 36
123 271.0 230.0 36
93 205.5 274.0 36
122 229.5 124.0 37
16 331.0 105.0 37
124 336.5 186.0 37
123 271.0 230.0 37
124 336.5 186.0 38
17 342.0 267.0 38
125 312.5 336.0 38
123 271.0 230.0 38
125 312.5 336.0 39
12 283.0 405.0 39
93 205.5 274.0 39
123 271.0 230.0 39
6 75.0 516.0 40
94 179.0 460.5 40
126 247.5 522.5 40
101 193.0 573.5 40
94 179.0 460.5 41
12 283.0 405.0 41
127 302.0 471.5 41
126 247.5 522.5 41
127 302.0 471.5 42
15 321.0 538.0 42
128 316.0 584.5 42
126 247.5 522.5 42
128 316.0 584.5 43
14 311.0 631.0 43
101 193.0 573.5 43
126 247.5 522.5 43
24 456.0 249.0 44
129 432.0 190.5 44
130 549.5 225.0 44
121 547.5 274.0 44
129 432.0 190.5 45
21 408.0 132.0 45
96 551.5 176.0 45
130 549.5 225.0 45
96 551.5 176.0 46
50 695.0 220.0 46
131 667.0 259.5 46
130 549.5 225.0 46
131 667.0 259.5 47
41 639.0 299.0 47
121 547.5 274.0 47
130 549.5 225.0 47
26 520.0 898.0 48
89 385.0 899.0 48
132 377.75 851.75 48
133 483.5 833.0 48
89 385.0 899.0 49
11 250.0 900.0 49
114 272.0 870.5 49
132 377.75 851.75 49
114 272.0 870.5 50
13 294.0 841.0 50
134 370.5 804.5 50
132 377.75 851.75 50
134 370.5 804.5 51
23 447.0 768.0 51
133 483.5 833.0 51
132 377.75 851.75 51
67 866.0 651.0 52
135 842.5 719.5 52
136 758.25 686.25 52
137 787.0 620.0 52
135 842.5 719.5 53
62 819.0 788.0 53
138 729.5 752.5 53
136 758.25 686.25 53
138 729.5 752.5 54
42 640.0 717.0 54
139 674.0 653.0 54
136 758.25 686.25 54
139 674.0 653.0 55
53 708.0 589.0 55
137 787.0 620.0 55
136 758.25 686.25 55
22 424.0 676.0 56
140 372.5 607.0 56
141 459.5 564.5 56
142 498.0 617.0 56
140 372.5 607.0 57
15 321.0 538.0 57
143 421.0 512.0 57
141 459.5 564.5 57
143 421.0 512.0 58
28 521.0 486.0 58
144 546.5 522.0 58
141 459.5 564.5 58
144 546.5 522.0 59
33 572.0 558.0 59
142 498.0 617.0 59
141 459.5 564.5 59
11 250.0 900.0 60
145 161.5 912.5 60
146 105.25 863.5 60
117 150.0 830.5 60
145 161.5 912.5 61
5 73.0 925.0 61
147 60.5 896.5 61
146 105.25 863.5 61
147 60.5 896.5 62
2 48.0 868.0 62
148 49.0 814.5 62
146 105.25 863.5 62
148 49.0 814.5 63
3 50.0 761.0 63
117 150.0 830.5 63
146 105.25 863.5 63
68 887.0 300.0 64
149 857.5 268.5 64
150 897.75 253.25 64
151 925.5 334.5 64
149 857.5 268.5 65
63 828.0 237.0 65
152 870.0 172.0 65
150 897.75 253.25 65
152 870.0 172.0 66
73 912.0 107.0 66
153 938.0 238.0 66
150 897.75 253.25 66
153 938.0 238.0 67
77 964.0 369.0 67
151 925.5 334.5 67
150 897.75 253.25 67
70 892.0 522.0 68
154 879.0 586.5 68
155 797.0 572.25 68
156 807.0 524.5 68
154 879.0 586.5 69
67 866.0 651.0 69
137 787.0 620.0 69
155 797.0 572.25 69
137 787.0 620.0 70
53 708.0 589.0 70
157 715.0 558.0 70
155 797.0 572.25 70
157 715.0 558.0 71
57 722.0 527.0 71
156 807.0 524.5 71
155 797.0 572.25 71
57 722.0 527.0 72
158 694.0 453.5 72
159 770.25 440.5 72
160 790.5 504.0 72
158 694.0 453.5 73
48 666.0 380.0 73
161 750.0 377.0 73
159 770.25 440.5 73
161 750.0 377.0 74
64 834.0 374.0 74
162 846.5 427.5 74
159 770.25 440.5 74
162 846.5 427.5 75
65 859.0 481.0 75
160 790.5 504.0 75
159 770.25 440.5 75
76 957.0 865.0 76
104 827.5 891.5 76
163 796.75 848.75 76
164 888.0 826.5 76
104 827.5 891.5 77
51 698.0 918.0 77
165 705.5 871.0 77
163 796.75 848.75 77
165 705.5 871.0 78
55 713.0 824.0 78
166 766.0 806.0 78
163 796.75 848.75 78
166 766.0 806.0 79
62 819.0 788.0 79
164 888.0 826.5 79
163 796.75 848.75 79
62 819.0 788.0 80
166 766.0 806.0 80
167 705.5 770.75 80
138 729.5 752.5 80
166 766.0 806.0 81
55 713.0 824.0 81
168 681.5 789.0 81
167 705.5 770.75 81
168 681.5 789.0 82
45 650.0 754.0 82
169 645.0 735.5 82
167 705.5 770.75 82
