V x y Q
101 175.33 350.33 66
97 176.5 319.5 66
100 177.0 371.0 67
15 173.0 412.0 67
96 172.5 360.5 67
101 175.33 350.33 67
96 172.5 360.5 68
14 172.0 309.0 68
97 176.5 319.5 68
101 175.33 350.33 68
17 188.0 144.0 69
102 178.5 155.5 69
103 172.33 141.0 69
104 174.0 128.0 69
102 178.5 155.5 70
13 169.0 167.0 70
88 164.5 139.5 70
103 172.33 141.0 70
88 164.5 139.5 71
11 160.0 112.0 71
104 174.0 128.0 71
103 172.33 141.0 71
17 188.0 144.0 72
105 184.5 237.0 72
106 179.33 213.67 72
102 178.5 155.5 72
105 184.5 237.0 73
16 181.0 330.0 73
99 175.0 248.5 73
106 179.33 213.67 73
99 175.0 248.5 74
13 169.0 167.0 74
102 178.5 155.5 74
106 179.33 213.67 74
18 198.0 42.0 75
107 179.0 77.0 75
108 147.67 67.0 75
109 141.5 44.5 75
107 179.0 77.0 76
11 160.0 112.0 76
78 122.5 79.5 76
108 147.67 67.0 76
78 122.5 79.5 77
7 85.0 47.0 77
109 141.5 44.5 77
108 147.67 67.0 77
18 198.0 42.0 78
110 193.0 93.0 78
111 182.0 99.33 78
107 179.0 77.0 78
110 193.0 93.0 79
17 188.0 144.0 79
104 174.0 128.0 79
111 182.0 99.33 79
104 174.0 128.0 80
11 160.0 112.0 80
107 179.0 77.0 80
111 182.0 99.33 80
18 198.0 42.0 81
112 189.5 186.0 81
113 189.0 172.0 81
110 193.0 93.0 81
112 189.5 186.0 82
16 181.0 330.0 82
105 184.5 237.0 82
113 189.0 172.0 82
105 184.5 237.0 83
17 188.0 144.0 83
110 193.0 93.0 83
113 189.0 172.0 83
19 229.0 55.0 84
114 205.0 192.5 84
115 202.67 142.33 84
116 213.5 48.5 84
114 205.0 192.5 85
16 181.0 330.0 85
112 189.5 186.0 85
115 202.67 142.33 85
112 189.5 186.0 86
18 198.0 42.0 86
116 213.5 48.5 86
115 202.67 142.33 86
19 229.0 55.0 87
117 201.0 233.5 87
118 194.33 265.67 87
114 205.0 192.5 87
117 201.0 233.5 88
15 173.0 412.0 88
100 177.0 371.0 88
118 194.33 265.67 88
100 177.0 371.0 89
16 181.0 330.0 89
114 205.0 192.5 89
118 194.33 265.67 89
20 235.0 435.0 90
119 204.0 423.5 90
120 212.33 300.67 90
121 232.0 245.0 90
119 204.0 423.5 91
15 173.0 412.0 91
117 201.0 233.5 91
120 212.33 300.67 91
117 201.0 233.5 92
19 229.0 55.0 92
121 232.0 245.0 92
120 212.33 300.67 92
20 235.0 435.0 93
122 161.0 458.0 93
123 165.0 442.67 93
119 204.0 423.5 93
122 161.0 458.0 94
8 87.0 481.0 94
94 130.0 446.5 94
123 165.0 442.67 94
94 130.0 446.5 95
15 173.0 412.0 95
119 204.0 423.5 95
123 165.0 442.67 95
21 238.0 290.0 96
124 236.5 362.5 96
125 234.0 260.0 96
126 233.5 172.5 96
124 236.5 362.5 97
20 235.0 435.0 97
121 232.0 245.0 97
125 234.0 260.0 97
121 232.0 245.0 98
19 229.0 55.0 98
126 233.5 172.5 98
125 234.0 260.0 98
22 247.0 188.0 99
127 242.5 239.0 99
128 238.0 177.67 99
129 238.0 121.5 99
127 242.5 239.0 100
21 238.0 290.0 100
126 233.5 172.5 100
128 238.0 177.67 100
126 233.5 172.5 101
19 229.0 55.0 101
129 238.0 121.5 101
128 238.0 177.67 101
22 247.0 188.0 102
130 241.0 311.5 102
131 240.0 304.33 102
127 242.5 239.0 102
130 241.0 311.5 103
20 235.0 435.0 103
124 236.5 362.5 103
131 240.0 304.33 103
