V x y Q
0 43.0 982.0 0
60 84.5 692.5 0
61 115.0 697.67 0
62 109.5 845.0 0
60 84.5 692.5 1
2 126.0 403.0 1
63 151.0 555.5 1
61 115.0 697.67 1
63 151.0 555.5 2
4 176.0 708.0 2
62 109.5 845.0 2
61 115.0 697.67 2
1 98.0 919.0 3
64 137.0 813.5 3
65 158.0 803.0 3
66 149.0 850.5 3
64 137.0 813.5 4
4 176.0 708.0 4
67 188.0 745.0 4
65 158.0 803.0 4
67 188.0 745.0 5
7 200.0 782.0 5
66 149.0 850.5 5
65 158.0 803.0 5
3 159.0 970.0 6
68 101.0 976.0 6
69 100.0 957.0 6
70 128.5 944.5 6
68 101.0 976.0 7
0 43.0 982.0 7
71 70.5 950.5 7
69 100.0 957.0 7
71 70.5 950.5 8
1 98.0 919.0 8
70 128.5 944.5 8
69 100.0 957.0 8
4 176.0 708.0 9
64 137.0 813.5 9
72 105.67 869.67 9
62 109.5 845.0 9
64 137.0 813.5 10
1 98.0 919.0 10
71 70.5 950.5 10
72 105.67 869.67 10
71 70.5 950.5 11
0 43.0 982.0 11
62 109.5 845.0 11
72 105.67 869.67 11
2 126.0 403.0 12
73 160.0 267.0 12
74 173.33 261.0 12
75 163.0 326.0 12
73 160.0 267.0 13
5 194.0 131.0 13
76 197.0 190.0 13
74 173.33 261.0 13
76 197.0 190.0 14
8 200.0 249.0 14
75 163.0 326.0 14
74 173.33 261.0 14
6 194.0 603.0 15
77 185.0 655.5 15
78 165.33 571.33 15
79 160.0 503.0 15
77 185.0 655.5 16
4 176.0 708.0 16
63 151.0 555.5 16
78 165.33 571.33 16
63 151.0 555.5 17
2 126.0 403.0 17
79 160.0 503.0 17
78 165.33 571.33 17
4 176.0 708.0 18
77 185.0 655.5 18
80 208.33 666.67 18
81 215.5 698.5 18
77 185.0 655.5 19
6 194.0 603.0 19
82 224.5 646.0 19
80 208.33 666.67 19
82 224.5 646.0 20
10 255.0 689.0 20
81 215.5 698.5 20
80 208.33 666.67 20
14 322.0 476.0 21
83 224.0 439.5 21
84 216.0 376.0 21
85 261.0 362.5 21
83 224.0 439.5 22
2 126.0 403.0 22
75 163.0 326.0 22
84 216.0 376.0 22
75 163.0 326.0 23
8 200.0 249.0 23
85 261.0 362.5 23
84 216.0 376.0 23
1 98.0 919.0 24
66 149.0 850.5 24
86 191.33 860.67 24
87 187.0 900.0 24
66 149.0 850.5 25
7 200.0 782.0 25
88 238.0 831.5 25
86 191.33 860.67 25
88 238.0 831.5 26
11 276.0 881.0 26
87 187.0 900.0 26
86 191.33 860.67 26
8 200.0 249.0 27
89 247.0 243.0 27
90 272.0 320.67 27
85 261.0 362.5 27
89 247.0 243.0 28
12 294.0 237.0 28
91 308.0 356.5 28
90 272.0 320.67 28
91 308.0 356.5 29
14 322.0 476.0 29
85 261.0 362.5 29
90 272.0 320.67 29
8 200.0 249.0 30
76 197.0 190.0 30
92 229.33 205.67 30
89 247.0 243.0 30
76 197.0 190.0 31
5 194.0 131.0 31
93 244.0 184.0 31
92 229.33 205.67 31
93 244.0 184.0 32
12 294.0 237.0 32
89 247.0 243.0 32
92 229.33 205.67 32
10 255.0 689.0 33
94 227.5 735.5 33
95 210.33 726.33 33
81 215.5 698.5 33
94 227.5 735.5 34
7 200.0 782.0 34
67 188.0 745.0 34
95 210.33 726.33 34
67 188.0 745.0 35
4 176.0 708.0 35
81 215.5 698.5 35
95 210.33 726.33 35
7 200.0 782.0 36
94 227.5 735.5 36
96 250.0 774.0 36
97 247.5 816.5 36
94 227.5 735.5 37
10 255.0 689.0 37
98 275.0 770.0 37
96 250.0 774.0 37
98 275.0 770.0 38
13 295.0 851.0 38
97 247.5 816.5 38
96 250.0 774.0 38
14 322.0 476.0 39
99 288.5 582.5 39
100 257.0 589.33 39
101 258.0 539.5 39
99 288.5 582.5 40
10 255.0 689.0 40
82 224.5 646.0 40
100 257.0 589.33 40
82 224.5 646.0 41
6 194.0 603.0 41
101 258.0 539.5 41
100 257.0 589.33 41
11 276.0 881.0 42
102 217.5 925.5 42
103 177.67 923.33 42
87 187.0 900.0 42
102 217.5 925.5 43
3 159.0 970.0 43
70 128.5 944.5 43
103 177.67 923.33 43
70 128.5 944.5 44
1 98.0 919.0 44
87 187.0 900.0 44
103 177.67 923.33 44
14 322.0 476.0 45
101 258.0 539.5 45
104 214.0 494.0 45
83 224.0 439.5 45
101 258.0 539.5 46
6 194.0 603.0 46
79 160.0 503.0 46
104 214.0 494.0 46
79 160.0 503.0 47
2 126.0 403.0 47
83 224.0 439.5 47
104 214.0 494.0 47
13 295.0 851.0 48
105 285.5 866.0 48
106 257.0 838.0 48
97 247.5 816.5 48
105 285.5 866.0 49
11 276.0 881.0 49
88 238.0 831.5 49
106 257.0 838.0 49
88 238.0 831.5 50
7 200.0 782.0 50
97 247.5 816.5 50
106 257.0 838.0 50
10 255.0 689.0 51
99 288.5 582.5 51
107 339.67 573.33 51
108 348.5 622.0 51
99 288.5 582.5 52
14 322.0 476.0 52
109 382.0 515.5 52
107 339.67 573.33 52
109 382.0 515.5 53
21 442.0 555.0 53
108 348.5 622.0 53
107 339.67 573.33 53
16 402.0 706.0 54
110 348.5 778.5 54
111 317.33 748.67 54
112 328.5 697.5 54
110 348.5 778.5 55
13 295.0 851.0 55
98 275.0 770.0 55
111 317.33 748.67 55
98 275.0 770.0 56
10 255.0 689.0 56
112 328.5 697.5 56
111 317.33 748.67 56
13 295.0 851.0 57
110 348.5 778.5 57
113 369.0 806.33 57
114 352.5 856.5 57
110 348.5 778.5 58
16 402.0 706.0 58
115 406.0 784.0 58
113 369.0 806.33 58
115 406.0 784.0 59
17 410.0 862.0 59
114 352.5 856.5 59
113 369.0 806.33 59
15 399.0 922.0 60
116 337.5 901.5 60
117 323.33 884.67 60
118 347.0 886.5 60
116 337.5 901.5 61
11 276.0 881.0 61
105 285.5 866.0 61
117 323.33 884.67 61
105 285.5 866.0 62
13 295.0 851.0 62
118 347.0 886.5 62
117 323.33 884.67 62
15 399.0 922.0 63
119 279.0 946.0 63
120 278.0 924.33 63
116 337.5 901.5 63
119 279.0 946.0 64
3 159.0 970.0 64
102 217.5 925.5 64
120 278.0 924.33 64
102 217.5 925.5 65
11 276.0 881.0 65
116 337.5 901.5 65
120 278.0 924.33 65
14 322.0 476.0 66
121 378.0 376.0 66
122 419.0 389.33 66
123 411.5 446.0 66
121 378.0 376.0 67
18 434.0 276.0 67
124 467.5 346.0 67
122 419.0 389.33 67
124 467.5 346.0 68
24 501.0 416.0 68
123 411.5 446.0 68
122 419.0 389.33 68
17 410.0 862.0 69
125 404.5 892.0 69
126 368.0 878.33 69
114 352.5 856.5 69
125 404.5 892.0 70
15 399.0 922.0 70
118 347.0 886.5 70
126 368.0 878.33 70
118 347.0 886.5 71
13 295.0 851.0 71
114 352.5 856.5 71
126 368.0 878.33 71
12 294.0 237.0 72
127 385.5 221.0 72
128 401.67 239.33 72
129 364.0 256.5 72
127 385.5 221.0 73
23 477.0 205.0 73
130 455.5 240.5 73
128 401.67 239.33 73
130 455.5 240.5 74
18 434.0 276.0 74
129 364.0 256.5 74
128 401.67 239.33 74
18 434.0 276.0 75
121 378.0 376.0 75
131 350.0 329.67 75
129 364.0 256.5 75
121 378.0 376.0 76
14 322.0 476.0 76
91 308.0 356.5 76
131 350.0 329.67 76
91 308.0 356.5 77
12 294.0 237.0 77
129 364.0 256.5 77
131 350.0 329.67 77
21 442.0 555.0 78
132 422.0 630.5 78
133 366.33 650.0 78
108 348.5 622.0 78
132 422.0 630.5 79
16 402.0 706.0 79
112 328.5 697.5 79
133 366.33 650.0 79
112 328.5 697.5 80
10 255.0 689.0 80
108 348.5 622.0 80
133 366.33 650.0 80
19 436.0 836.0 81
134 423.0 849.0 81
135 416.0 801.33 81
