V x y Q
0 43.0 982.0 0
60 84.5 692.5 0
61 89.0 768.0 0
62 70.5 950.5 0
60 84.5 692.5 1
2 126.0 403.0 1
63 112.0 661.0 1
61 89.0 768.0 1
63 112.0 661.0 2
1 98.0 919.0 2
62 70.5 950.5 2
61 89.0 768.0 2
3 159.0 970.0 3
64 128.5 944.5 3
65 127.67 764.0 3
66 142.5 686.5 3
64 128.5 944.5 4
1 98.0 919.0 4
63 112.0 661.0 4
65 127.67 764.0 4
63 112.0 661.0 5
2 126.0 403.0 5
66 142.5 686.5 5
65 127.67 764.0 5
3 159.0 970.0 6
67 101.0 976.0 6
68 100.0 957.0 6
64 128.5 944.5 6
67 101.0 976.0 7
0 43.0 982.0 7
62 70.5 950.5 7
68 100.0 957.0 7
62 70.5 950.5 8
1 98.0 919.0 8
64 128.5 944.5 8
68 100.0 957.0 8
4 176.0 708.0 9
69 167.5 839.0 9
70 153.67 693.67 9
71 151.0 555.5 9
69 167.5 839.0 10
3 159.0 970.0 10
66 142.5 686.5 10
70 153.67 693.67 10
66 142.5 686.5 11
2 126.0 403.0 11
71 151.0 555.5 11
70 153.67 693.67 11
5 194.0 131.0 12
72 185.0 419.5 12
73 165.33 414.0 12
74 160.0 267.0 12
72 185.0 419.5 13
4 176.0 708.0 13
71 151.0 555.5 13
73 165.33 414.0 13
71 151.0 555.5 14
2 126.0 403.0 14
74 160.0 267.0 14
73 165.33 414.0 14
6 194.0 603.0 15
75 185.0 655.5 15
76 188.0 480.67 15
77 194.0 367.0 15
75 185.0 655.5 16
4 176.0 708.0 16
72 185.0 419.5 16
76 188.0 480.67 16
72 185.0 419.5 17
5 194.0 131.0 17
77 194.0 367.0 17
76 188.0 480.67 17
6 194.0 603.0 18
78 176.5 786.5 18
79 176.33 760.33 18
75 185.0 655.5 18
78 176.5 786.5 19
3 159.0 970.0 19
69 167.5 839.0 19
79 176.33 760.33 19
69 167.5 839.0 20
4 176.0 708.0 20
75 185.0 655.5 20
79 176.33 760.33 20
7 200.0 782.0 21
80 197.0 692.5 21
81 196.0 505.33 21
82 197.0 456.5 21
80 197.0 692.5 22
6 194.0 603.0 22
77 194.0 367.0 22
81 196.0 505.33 22
77 194.0 367.0 23
5 194.0 131.0 23
82 197.0 456.5 23
81 196.0 505.33 23
7 200.0 782.0 24
83 179.5 876.0 24
84 184.33 785.0 24
80 197.0 692.5 24
83 179.5 876.0 25
3 159.0 970.0 25
78 176.5 786.5 25
84 184.33 785.0 25
78 176.5 786.5 26
6 194.0 603.0 26
80 197.0 692.5 26
84 184.33 785.0 26
8 200.0 249.0 27
85 200.0 515.5 27
86 198.0 387.33 27
87 197.0 190.0 27
85 200.0 515.5 28
7 200.0 782.0 28
82 197.0 456.5 28
86 198.0 387.33 28
82 197.0 456.5 29
5 194.0 131.0 29
87 197.0 190.0 29
86 198.0 387.33 29
10 255.0 689.0 30
88 227.5 469.0 30
89 216.33 356.33 30
90 224.5 410.0 30
88 227.5 469.0 31
8 200.0 249.0 31
87 197.0 190.0 31
89 216.33 356.33 31
87 197.0 190.0 32
5 194.0 131.0 32
90 224.5 410.0 32
89 216.33 356.33 32
10 255.0 689.0 33
91 227.5 735.5 33
92 218.33 573.33 33
88 227.5 469.0 33
91 227.5 735.5 34
7 200.0 782.0 34
85 200.0 515.5 34
92 218.33 573.33 34
85 200.0 515.5 35
8 200.0 249.0 35
88 227.5 469.0 35
92 218.33 573.33 35
10 255.0 689.0 36
93 207.0 829.5 36
94 204.67 813.67 36
91 227.5 735.5 36
93 207.0 829.5 37
3 159.0 970.0 37
83 179.5 876.0 37
94 204.67 813.67 37
83 179.5 876.0 38
7 200.0 782.0 38
91 227.5 735.5 38
94 204.67 813.67 38
11 276.0 881.0 39
95 265.5 785.0 39
96 241.67 567.0 39
97 235.0 506.0 39
95 265.5 785.0 40
10 255.0 689.0 40
90 224.5 410.0 40
96 241.67 567.0 40
90 224.5 410.0 41
5 194.0 131.0 41
97 235.0 506.0 41
96 241.67 567.0 41
11 276.0 881.0 42
98 217.5 925.5 42
99 230.0 846.67 42
95 265.5 785.0 42
98 217.5 925.5 43
3 159.0 970.0 43
93 207.0 829.5 43
99 230.0 846.67 43
93 207.0 829.5 44
10 255.0 689.0 44
95 265.5 785.0 44
99 230.0 846.67 44
12 294.0 237.0 45
100 285.0 559.0 45
101 254.67 416.33 45
102 244.0 184.0 45
100 285.0 559.0 46
11 276.0 881.0 46
97 235.0 506.0 46
101 254.67 416.33 46
97 235.0 506.0 47
5 194.0 131.0 47
102 244.0 184.0 47
101 254.67 416.33 47
13 295.0 851.0 48
103 285.5 866.0 48
104 288.33 656.33 48
105 294.5 544.0 48
103 285.5 866.0 49
11 276.0 881.0 49
100 285.0 559.0 49
104 288.33 656.33 49
100 285.0 559.0 50
12 294.0 237.0 50
105 294.5 544.0 50
104 288.33 656.33 50
14 322.0 476.0 51
106 308.5 663.5 51
107 303.67 521.33 51
108 308.0 356.5 51
106 308.5 663.5 52
13 295.0 851.0 52
105 294.5 544.0 52
107 303.67 521.33 52
105 294.5 544.0 53
12 294.0 237.0 53
108 308.0 356.5 53
107 303.67 521.33 53
15 399.0 922.0 54
109 360.5 699.0 54
110 338.33 545.0 54
111 346.5 579.5 54
109 360.5 699.0 55
14 322.0 476.0 55
108 308.0 356.5 55
110 338.33 545.0 55
108 308.0 356.5 56
12 294.0 237.0 56
111 346.5 579.5 56
110 338.33 545.0 56
15 399.0 922.0 57
112 347.0 886.5 57
113 338.67 749.67 57
109 360.5 699.0 57
112 347.0 886.5 58
13 295.0 851.0 58
106 308.5 663.5 58
113 338.67 749.67 58
106 308.5 663.5 59
14 322.0 476.0 59
109 360.5 699.0 59
113 338.67 749.67 59
15 399.0 922.0 60
114 337.5 901.5 60
115 323.33 884.67 60
112 347.0 886.5 60
114 337.5 901.5 61
11 276.0 881.0 61
103 285.5 866.0 61
115 323.33 884.67 61
103 285.5 866.0 62
13 295.0 851.0 62
112 347.0 886.5 62
115 323.33 884.67 62
15 399.0 922.0 63
116 279.0 946.0 63
117 278.0 924.33 63
114 337.5 901.5 63
116 279.0 946.0 64
3 159.0 970.0 64
98 217.5 925.5 64
117 278.0 924.33 64
98 217.5 925.5 65
11 276.0 881.0 65
114 337.5 901.5 65
117 278.0 924.33 65
16 402.0 706.0 66
118 400.5 814.0 66
119 365.0 621.67 66
120 348.0 471.5 66
118 400.5 814.0 67
15 399.0 922.0 67
111 346.5 579.5 67
119 365.0 621.67 67
111 346.5 579.5 68
12 294.0 237.0 68
120 348.0 471.5 68
119 365.0 621.67 68
17 410.0 862.0 69
121 404.5 892.0 69
122 403.67 830.0 69
123 406.0 784.0 69
121 404.5 892.0 70
15 399.0 922.0 70
118 400.5 814.0 70
122 403.67 830.0 70
118 400.5 814.0 71
16 402.0 706.0 71
123 406.0 784.0 71
122 403.67 830.0 71
18 434.0 276.0 72
124 364.0 256.5 72
125 307.33 214.67 72
126 314.0 203.5 72
124 364.0 256.5 73
12 294.0 237.0 73
102 244.0 184.0 73
125 307.33 214.67 73
102 244.0 184.0 74
5 194.0 131.0 74
126 314.0 203.5 74
125 307.33 214.67 74
18 434.0 276.0 75
127 418.0 491.0 75
128 376.67 406.33 75
124 364.0 256.5 75
127 418.0 491.0 76
16 402.0 706.0 76
120 348.0 471.5 76
128 376.67 406.33 76
120 348.0 471.5 77
12 294.0 237.0 77
124 364.0 256.5 77
128 376.67 406.33 77
18 434.0 276.0 78
129 422.0 569.0 78
130 415.33 614.67 78
127 418.0 491.0 78
129 422.0 569.0 79
17 410.0 862.0 79
123 406.0 784.0 79
130 415.33 614.67 79
123 406.0 784.0 80
16 402.0 706.0 80
127 418.0 491.0 80
130 415.33 614.67 80
19 436.0 836.0 81
131 423.0 849.0 81
132 426.67 658.0 81
