V x y Q
0 214.0 359.0 0
32 217.5 258.5 0
33 223.67 271.0 0
34 225.0 327.5 0
32 217.5 258.5 1
1 221.0 158.0 1
35 228.5 227.0 1
33 223.67 271.0 1
35 228.5 227.0 2
2 236.0 296.0 2
34 225.0 327.5 2
33 223.67 271.0 2
3 237.0 243.0 3
36 236.5 269.5 3
37 231.33 232.33 3
38 229.0 200.5 3
36 236.5 269.5 4
2 236.0 296.0 4
35 228.5 227.0 4
37 231.33 232.33 4
35 228.5 227.0 5
1 221.0 158.0 5
38 229.0 200.5 5
37 231.33 232.33 5
4 262.0 189.0 6
39 249.5 216.0 6
40 240.0 196.67 6
41 241.5 173.5 6
39 249.5 216.0 7
3 237.0 243.0 7
38 229.0 200.5 7
40 240.0 196.67 7
38 229.0 200.5 8
1 221.0 158.0 8
41 241.5 173.5 8
40 240.0 196.67 8
4 262.0 189.0 9
42 249.0 242.5 9
43 245.0 242.67 9
39 249.5 216.0 9
42 249.0 242.5 10
2 236.0 296.0 10
36 236.5 269.5 10
43 245.0 242.67 10
36 236.5 269.5 11
3 237.0 243.0 11
39 249.5 216.0 11
43 245.0 242.67 11
5 264.0 228.0 12
44 250.0 262.0 12
45 254.0 237.67 12
46 263.0 208.5 12
44 250.0 262.0 13
2 236.0 296.0 13
42 249.0 242.5 13
45 254.0 237.67 13
42 249.0 242.5 14
4 262.0 189.0 14
46 263.0 208.5 14
45 254.0 237.67 14
5 264.0 228.0 15
47 239.0 293.5 15
48 238.0 294.33 15
44 250.0 262.0 15
47 239.0 293.5 16
0 214.0 359.0 16
34 225.0 327.5 16
48 238.0 294.33 16
34 225.0 327.5 17
2 236.0 296.0 17
44 250.0 262.0 17
48 238.0 294.33 17
6 277.0 269.0 18
49 270.5 248.5 18
50 267.67 228.67 18
51 269.5 229.0 18
49 270.5 248.5 19
5 264.0 228.0 19
46 263.0 208.5 19
50 267.67 228.67 19
46 263.0 208.5 20
4 262.0 189.0 20
51 269.5 229.0 20
50 267.67 228.67 20
6 277.0 269.0 21
52 245.5 314.0 21
53 251.67 285.33 21
49 270.5 248.5 21
52 245.5 314.0 22
0 214.0 359.0 22
47 239.0 293.5 22
53 251.67 285.33 22
47 239.0 293.5 23
5 264.0 228.0 23
49 270.5 248.5 23
53 251.67 285.33 23
7 277.0 318.0 24
54 245.5 338.5 24
55 256.0 315.33 24
56 277.0 293.5 24
54 245.5 338.5 25
0 214.0 359.0 25
52 245.5 314.0 25
55 256.0 315.33 25
52 245.5 314.0 26
6 277.0 269.0 26
56 277.0 293.5 26
55 256.0 315.33 26
8 285.0 350.0 27
57 281.0 334.0 27
58 279.67 312.33 27
59 281.0 309.5 27
57 281.0 334.0 28
7 277.0 318.0 28
56 277.0 293.5 28
58 279.67 312.33 28
56 277.0 293.5 29
6 277.0 269.0 29
59 281.0 309.5 29
58 279.67 312.33 29
8 285.0 350.0 30
60 249.5 354.5 30
61 258.67 342.33 30
57 281.0 334.0 30
60 249.5 354.5 31
0 214.0 359.0 31
54 245.5 338.5 31
61 258.67 342.33 31
54 245.5 338.5 32
7 277.0 318.0 32
57 281.0 334.0 32
61 258.67 342.33 32
9 305.0 228.0 33
62 291.0 248.5 33
63 281.33 228.67 33
64 283.5 208.5 33
62 291.0 248.5 34
6 277.0 269.0 34
51 269.5 229.0 34
63 281.33 228.67 34
51 269.5 229.0 35
4 262.0 189.0 35
64 283.5 208.5 35
63 281.33 228.67 35
9 305.0 228.0 36
65 295.0 289.0 36
66 289.0 282.33 36
62 291.0 248.5 36
65 295.0 289.0 37
8 285.0 350.0 37
59 281.0 309.5 37
66 289.0 282.33 37
59 281.0 309.5 38
6 277.0 269.0 38
62 291.0 248.5 38
66 289.0 282.33 38
10 321.0 270.0 39
67 303.0 310.0 39
68 303.67 282.67 39
69 313.0 249.0 39
67 303.0 310.0 40
8 285.0 350.0 40
65 295.0 289.0 40
68 303.67 282.67 40
65 295.0 289.0 41
9 305.0 228.0 41
69 313.0 249.0 41
68 303.67 282.67 41
11 328.0 179.0 42
70 295.0 184.0 42
71 270.33 175.33 42
72 274.5 168.5 42
70 295.0 184.0 43
4 262.0 189.0 43
41 241.5 173.5 43
71 270.33 175.33 43
41 241.5 173.5 44
1 221.0 158.0 44
72 274.5 168.5 44
71 270.33 175.33 44
11 328.0 179.0 45
73 316.5 203.5 45
74 298.33 198.67 45
70 295.0 184.0 45
73 316.5 203.5 46
9 305.0 228.0 46
64 283.5 208.5 46
74 298.33 198.67 46
64 283.5 208.5 47
4 262.0 189.0 47
70 295.0 184.0 47
74 298.33 198.67 47
11 328.0 179.0 48
75 324.5 224.5 48
76 318.0 225.67 48
73 316.5 203.5 48
75 324.5 224.5 49
10 321.0 270.0 49
69 313.0 249.0 49
76 318.0 225.67 49
69 313.0 249.0 50
9 305.0 228.0 50
73 316.5 203.5 50
76 318.0 225.67 50
12 336.0 324.0 51
77 328.5 297.0 51
78 328.33 257.67 51
79 332.0 251.5 51
77 328.5 297.0 52
10 321.0 270.0 52
75 324.5 224.5 52
78 328.33 257.67 52
75 324.5 224.5 53
11 328.0 179.0 53
79 332.0 251.5 53
78 328.33 257.67 53
12 336.0 324.0 54
80 310.5 337.0 54
81 314.0 314.67 54
77 328.5 297.0 54
80 310.5 337.0 55
8 285.0 350.0 55
67 303.0 310.0 55
81 314.0 314.67 55
67 303.0 310.0 56
10 321.0 270.0 56
77 328.5 297.0 56
81 314.0 314.67 56
13 356.0 242.0 57
82 346.0 283.0 57
83 340.0 248.33 57
84 342.0 210.5 57
82 346.0 283.0 58
12 336.0 324.0 58
79 332.0 251.5 58
83 340.0 248.33 58
79 332.0 251.5 59
11 328.0 179.0 59
84 342.0 210.5 59
83 340.0 248.33 59
14 359.0 206.0 60
85 357.5 224.0 60
86 347.67 209.0 60
87 343.5 192.5 60
85 357.5 224.0 61
13 356.0 242.0 61
84 342.0 210.5 61
86 347.67 209.0 61
84 342.0 210.5 62
11 328.0 179.0 62
87 343.5 192.5 62
86 347.67 209.0 62
15 365.0 294.0 63
88 360.5 268.0 63
89 360.0 247.33 63
90 362.0 250.0 63
88 360.5 268.0 64
13 356.0 242.0 64
85 357.5 224.0 64
89 360.0 247.33 64
85 357.5 224.0 65
14 359.0 206.0 65
90 362.0 250.0 65
89 360.0 247.33 65
15 365.0 294.0 66
91 350.5 309.0 66
92 352.33 286.67 66
88 360.5 268.0 66
91 350.5 309.0 67
12 336.0 324.0 67
82 346.0 283.0 67
92 352.33 286.67 67
82 346.0 283.0 68
13 356.0 242.0 68
88 360.5 268.0 68
92 352.33 286.67 68
16 366.0 351.0 69
93 351.0 337.5 69
94 355.67 323.0 69
95 365.5 322.5 69
93 351.0 337.5 70
12 336.0 324.0 70
91 350.5 309.0 70
94 355.67 323.0 70
91 350.5 309.0 71
15 365.0 294.0 71
95 365.5 322.5 71
94 355.67 323.0 71
16 366.0 351.0 72
96 325.5 350.5 72
97 329.0 341.67 72
93 351.0 337.5 72
96 325.5 350.5 73
8 285.0 350.0 73
80 310.5 337.0 73
97 329.0 341.67 73
80 310.5 337.0 74
12 336.0 324.0 74
93 351.0 337.5 74
97 329.0 341.67 74
16 366.0 351.0 75
98 290.0 355.0 75
99 288.33 353.33 75
96 325.5 350.5 75
98 290.0 355.0 76
0 214.0 359.0 76
60 249.5 354.5 76
99 288.33 353.33 76
60 249.5 354.5 77
8 285.0 350.0 77
96 325.5 350.5 77
99 288.33 353.33 77
17 367.0 154.0 78
100 347.5 166.5 78
101 305.33 163.67 78
102 294.0 156.0 78
100 347.5 166.5 79
11 328.0 179.0 79
72 274.5 168.5 79
101 305.33 163.67 79
72 274.5 168.5 80
1 221.0 158.0 80
102 294.0 156.0 80
101 305.33 163.67 80
17 367.0 154.0 81
103 363.0 180.0 81
104 351.33 179.67 81
100 347.5 166.5 81
103 363.0 180.0 82
14 359.0 206.0 82
87 343.5 192.5 82
104 351.33 179.67 82
87 343.5 192.5 83
11 328.0 179.0 83
100 347.5 166.5 83
104 351.33 179.67 83
17 367.0 154.0 84
105 366.0 224.0 84
106 363.67 218.0 84
103 363.0 180.0 84
105 366.0 224.0 85
15 365.0 294.0 85
90 362.0 250.0 85
106 363.67 218.0 85
90 362.0 250.0 86
14 359.0 206.0 86
103 363.0 180.0 86
106 363.67 218.0 86
17 367.0 154.0 87
107 366.5 252.5 87
108 366.0 266.33 87
105 366.0 224.0 87
107 366.5 252.5 88
16 366.0 351.0 88
95 365.5 322.5 88
108 366.0 266.33 88
95 365.5 322.5 89
15 365.0 294.0 89
105 366.0 224.0 89
108 366.0 266.33 89
18 396.0 242.0 90
109 381.0 296.5 90
110 376.33 249.0 90
111 381.5 198.0 90
109 381.0 296.5 91
16 366.0 351.0 91
107 366.5 252.5 91
110 376.33 249.0 91
107 366.5 252.5 92
17 367.0 154.0 92
111 381.5 198.0 92
110 376.33 249.0 92
19 401.0 178.0 93
112 398.5 210.0 93
113 388.0 191.33 93
114 384.0 166.0 93
112 398.5 210.0 94
18 396.0 242.0 94
111 381.5 198.0 94
113 388.0 191.33 94
111 381.5 198.0 95
17 367.0 154.0 95
114 384.0 166.0 95
113 388.0 191.33 95
20 401.0 279.0 96
115 398.5 260.5 96
116 399.33 233.0 96
117 401.0 228.5 96
115 398.5 260.5 97
18 396.0 242.0 97
112 398.5 210.0 97
116 399.33 233.0 97
112 398.5 210.0 98
19 401.0 178.0 98
