V x y Q
142 249.0 73.33 66
143 272.5 76.0 66
136 266.5 86.5 67
9 202.0 68.0 67
117 208.0 57.5 67
142 249.0 73.33 67
117 208.0 57.5 68
10 214.0 47.0 68
143 272.5 76.0 68
142 249.0 73.33 68
12 283.0 405.0 69
116 312.5 336.0 69
144 337.0 311.0 69
145 334.5 333.0 69
116 312.5 336.0 70
17 342.0 267.0 70
146 364.0 264.0 70
144 337.0 311.0 70
146 364.0 264.0 71
20 386.0 261.0 71
145 334.5 333.0 71
144 337.0 311.0 71
18 362.0 232.0 72
147 352.0 249.5 72
148 345.0 201.33 72
149 346.5 168.5 72
147 352.0 249.5 73
17 342.0 267.0 73
122 336.5 186.0 73
148 345.0 201.33 73
122 336.5 186.0 74
16 331.0 105.0 74
149 346.5 168.5 74
148 345.0 201.33 74
17 342.0 267.0 75
147 352.0 249.5 75
150 363.33 253.33 75
146 364.0 264.0 75
147 352.0 249.5 76
18 362.0 232.0 76
151 374.0 246.5 76
150 363.33 253.33 76
151 374.0 246.5 77
20 386.0 261.0 77
146 364.0 264.0 77
150 363.33 253.33 77
12 283.0 405.0 78
145 334.5 333.0 78
152 396.67 384.0 78
153 402.0 445.5 78
145 334.5 333.0 79
20 386.0 261.0 79
154 453.5 373.5 79
152 396.67 384.0 79
154 453.5 373.5 80
28 521.0 486.0 80
153 402.0 445.5 80
152 396.67 384.0 80
19 366.0 753.0 81
155 330.0 797.0 81
156 323.67 741.67 81
157 338.5 692.0 81
155 330.0 797.0 82
13 294.0 841.0 82
133 302.5 736.0 82
156 323.67 741.67 82
133 302.5 736.0 83
14 311.0 631.0 83
157 338.5 692.0 83
156 323.67 741.67 83
13 294.0 841.0 84
155 330.0 797.0 84
158 369.0 787.33 84
159 370.5 804.5 84
155 330.0 797.0 85
19 366.0 753.0 85
160 406.5 760.5 85
158 369.0 787.33 85
160 406.5 760.5 86
23 447.0 768.0 86
159 370.5 804.5 86
158 369.0 787.33 86
18 362.0 232.0 87
161 385.0 182.0 87
162 408.67 204.33 87
163 409.0 240.5 87
161 385.0 182.0 88
21 408.0 132.0 88
164 432.0 190.5 88
162 408.67 204.33 88
164 432.0 190.5 89
24 456.0 249.0 89
163 409.0 240.5 89
162 408.67 204.33 89
20 386.0 261.0 90
165 421.0 255.0 90
166 454.33 332.0 90
154 453.5 373.5 90
165 421.0 255.0 91
24 456.0 249.0 91
167 488.5 367.5 91
166 454.33 332.0 91
167 488.5 367.5 92
28 521.0 486.0 92
154 453.5 373.5 92
166 454.33 332.0 92
16 331.0 105.0 93
143 272.5 76.0 93
168 421.33 75.0 93
169 525.0 89.0 93
143 272.5 76.0 94
10 214.0 47.0 94
170 466.5 60.0 94
168 421.33 75.0 94
170 466.5 60.0 95
56 719.0 73.0 95
169 525.0 89.0 95
168 421.33 75.0 95
21 408.0 132.0 96
161 385.0 182.0 96
171 367.0 156.33 96
172 369.5 118.5 96
161 385.0 182.0 97
18 362.0 232.0 97
149 346.5 168.5 97
171 367.0 156.33 97
149 346.5 168.5 98
16 331.0 105.0 98
172 369.5 118.5 98
171 367.0 156.33 98
24 456.0 249.0 99
165 421.0 255.0 99
173 401.33 247.33 99
163 409.0 240.5 99
165 421.0 255.0 100
20 386.0 261.0 100
151 374.0 246.5 100
173 401.33 247.33 100
151 374.0 246.5 101
18 362.0 232.0 101
163 409.0 240.5 101
173 401.33 247.33 101
22 424.0 676.0 102
174 395.0 714.5 102
175 367.0 686.67 102
140 367.5 653.5 102
174 395.0 714.5 103
19 366.0 753.0 103
157 338.5 692.0 103
175 367.0 686.67 103
157 338.5 692.0 104
14 311.0 631.0 104
140 367.5 653.5 104
175 367.0 686.67 104
28 521.0 486.0 105
176 472.5 581.0 105
177 422.0 566.67 105
178 421.0 512.0 105
176 472.5 581.0 106
22 424.0 676.0 106
141 372.5 607.0 106
177 422.0 566.67 106
141 372.5 607.0 107
15 321.0 538.0 107
178 421.0 512.0 107
177 422.0 566.67 107
23 447.0 768.0 108
160 406.5 760.5 108
179 412.33 732.33 108
180 435.5 722.0 108
160 406.5 760.5 109
19 366.0 753.0 109
174 395.0 714.5 109
179 412.33 732.33 109
174 395.0 714.5 110
22 424.0 676.0 110
180 435.5 722.0 110
179 412.33 732.33 110
23 447.0 768.0 111
181 483.5 833.0 111
182 420.33 835.67 111
159 370.5 804.5 111
181 483.5 833.0 112
26 520.0 898.0 112
183 407.0 869.5 112
182 420.33 835.67 112
183 407.0 869.5 113
13 294.0 841.0 113
159 370.5 804.5 113
182 420.33 835.67 113
28 521.0 486.0 114
178 421.0 512.0 114
184 375.0 476.33 114
153 402.0 445.5 114
178 421.0 512.0 115
15 321.0 538.0 115
129 302.0 471.5 115
184 375.0 476.33 115
129 302.0 471.5 116
12 283.0 405.0 116
153 402.0 445.5 116
184 375.0 476.33 116
23 447.0 768.0 117
185 497.5 752.0 117
186 499.67 770.67 117
187 475.5 788.0 117
185 497.5 752.0 118
29 548.0 736.0 118
188 526.0 772.0 118
186 499.67 770.67 118
188 526.0 772.0 119
25 504.0 808.0 119
187 475.5 788.0 119
186 499.67 770.67 119
23 447.0 768.0 120
189 483.5 806.5 120
190 495.67 837.0 120
181 483.5 833.0 120
189 483.5 806.5 121
27 520.0 845.0 121
191 520.0 871.5 121
190 495.67 837.0 121
191 520.0 871.5 122
26 520.0 898.0 122
181 483.5 833.0 122
190 495.67 837.0 122
27 520.0 845.0 123
189 483.5 806.5 123
192 490.33 807.0 123
193 512.0 826.5 123
189 483.5 806.5 124
23 447.0 768.0 124
187 475.5 788.0 124
192 490.33 807.0 124
187 475.5 788.0 125
25 504.0 808.0 125
193 512.0 826.5 125
192 490.33 807.0 125
26 520.0 898.0 126
194 385.0 899.0 126
195 354.67 879.67 126
183 407.0 869.5 126
