V x y Q
0 136.0 9796.0 0
50 158.0 5805.0 0
51 426.33 6045.0 0
52 549.5 8160.5 0
50 158.0 5805.0 1
1 180.0 1814.0 1
53 571.5 4169.5 1
51 426.33 6045.0 1
53 571.5 4169.5 2
4 963.0 6525.0 2
52 549.5 8160.5 2
51 426.33 6045.0 2
2 507.0 9025.0 3
54 735.0 7775.0 3
55 1154.67 7915.0 3
56 1250.5 8610.0 3
54 735.0 7775.0 4
4 963.0 6525.0 4
57 1478.5 7360.0 4
55 1154.67 7915.0 4
57 1478.5 7360.0 5
10 1994.0 8195.0 5
56 1250.5 8610.0 5
55 1154.67 7915.0 5
3 905.0 9844.0 6
58 520.5 9820.0 6
59 516.0 9555.0 6
60 706.0 9434.5 6
58 520.5 9820.0 7
0 136.0 9796.0 7
61 321.5 9410.5 7
59 516.0 9555.0 7
61 321.5 9410.5 8
2 507.0 9025.0 8
60 706.0 9434.5 8
59 516.0 9555.0 8
4 963.0 6525.0 9
54 735.0 7775.0 9
62 535.33 8448.67 9
52 549.5 8160.5 9
54 735.0 7775.0 10
2 507.0 9025.0 10
61 321.5 9410.5 10
62 535.33 8448.67 10
61 321.5 9410.5 11
0 136.0 9796.0 11
52 549.5 8160.5 11
62 535.33 8448.67 11
5 1160.0 9226.0 12
63 1032.5 9535.0 12
64 857.33 9365.0 12
65 833.5 9125.5 12
63 1032.5 9535.0 13
3 905.0 9844.0 13
60 706.0 9434.5 13
64 857.33 9365.0 13
60 706.0 9434.5 14
2 507.0 9025.0 14
65 833.5 9125.5 14
64 857.33 9365.0 14
1 180.0 1814.0 15
66 727.5 1309.0 15
67 1084.67 1298.67 15
68 989.5 1546.0 15
66 727.5 1309.0 16
6 1275.0 804.0 16
69 1537.0 1041.0 16
67 1084.67 1298.67 16
69 1537.0 1041.0 17
8 1799.0 1278.0 17
68 989.5 1546.0 17
67 1084.67 1298.67 17
1 180.0 1814.0 18
68 989.5 1546.0 18
70 1411.33 1891.67 18
71 1217.5 2198.5 18
68 989.5 1546.0 19
8 1799.0 1278.0 19
72 2027.0 1930.5 19
70 1411.33 1891.67 19
72 2027.0 1930.5 20
11 2255.0 2583.0 20
71 1217.5 2198.5 20
70 1411.33 1891.67 20
10 1994.0 8195.0 21
73 1577.0 8710.5 21
74 1220.33 8815.33 21
56 1250.5 8610.0 21
73 1577.0 8710.5 22
5 1160.0 9226.0 22
65 833.5 9125.5 22
74 1220.33 8815.33 22
65 833.5 9125.5 23
2 507.0 9025.0 23
56 1250.5 8610.0 23
74 1220.33 8815.33 23
7 1574.0 9998.0 24
75 1239.5 9921.0 24
76 1213.0 9689.33 24
77 1367.0 9612.0 24
75 1239.5 9921.0 25
3 905.0 9844.0 25
63 1032.5 9535.0 25
76 1213.0 9689.33 25
63 1032.5 9535.0 26
5 1160.0 9226.0 26
77 1367.0 9612.0 26
76 1213.0 9689.33 26
7 1574.0 9998.0 27
78 855.0 9897.0 27
79 871.67 9879.33 27
75 1239.5 9921.0 27
78 855.0 9897.0 28
0 136.0 9796.0 28
58 520.5 9820.0 28
79 871.67 9879.33 28
58 520.5 9820.0 29
3 905.0 9844.0 29
75 1239.5 9921.0 29
79 871.67 9879.33 29
1 180.0 1814.0 30
71 1217.5 2198.5 30
80 1766.33 2897.67 30
81 1522.0 3055.0 30
71 1217.5 2198.5 31
11 2255.0 2583.0 31
82 2559.5 3439.5 31
80 1766.33 2897.67 31
82 2559.5 3439.5 32
14 2864.0 4296.0 32
81 1522.0 3055.0 32
80 1766.33 2897.67 32
4 963.0 6525.0 33
83 1440.5 6762.0 33
84 1625.0 7239.67 33
57 1478.5 7360.0 33
83 1440.5 6762.0 34
9 1918.0 6999.0 34
85 1956.0 7597.0 34
84 1625.0 7239.67 34
85 1956.0 7597.0 35
10 1994.0 8195.0 35
57 1478.5 7360.0 35
84 1625.0 7239.67 35
13 2609.0 5521.0 36
86 2263.5 6260.0 36
87 1830.0 6348.33 36
